nu,[0]4-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
694.9919,0.9799634538526252
695.109902,0.9785347296811788
695.227905,0.9784319889285462
695.345907,0.9764682922565656
695.463909,0.9791357344947995
695.581912,0.9782363220980957
695.699914,0.9770172216715314
695.817916,0.9765727799538292
695.935919,0.9787647123645608
696.053921,0.9765659439682954
696.171923,0.9768716569503434
696.289926,0.9750700152984813
696.407928,0.9759021048572747
696.525931,0.9756045001023255
696.643933,0.9744461701404348
696.761935,0.9734371666622176
696.879938,0.9732901887471634
696.99794,0.9742191506315918
697.115942,0.9723766982108569
697.233945,0.973337881134866
697.351947,0.9711231409884105
697.469949,0.9711027476165809
697.587952,0.9690791386430058
697.705954,0.9717069614166102
697.823956,0.9688388368152805
697.941959,0.9707638918914261
698.059961,0.9694746036009376
698.177964,0.9725673027223383
698.295966,0.9722716871981469
698.413968,0.9738675209911827
698.531971,0.9735958498527122
698.649973,0.9740028979850835
698.767975,0.9743828331978486
698.885978,0.9734371666622176
699.00398,0.974811655978549
699.121982,0.9740593917914713
699.239985,0.974786311204977
699.357987,0.972508950434761
699.47599,0.9735364623172095
699.593992,0.9719479746274443
699.711994,0.9733008949981239
699.829997,0.9709376741811256
699.947999,0.9729330567856167
700.066001,0.9706270238320944
700.184004,0.9714213215610699
700.302006,0.9697945830138253
700.420008,0.9714815515501171
700.538011,0.9711046898240183
700.656013,0.970996903185717
700.774015,0.9711008054130278
700.892018,0.971970329687943
701.01002,0.9714232644056559
701.128023,0.9711017765143188
701.246025,0.9746118400709037
701.364027,0.975304060186416
701.48203,0.9758386732820076
701.600032,0.9745913734371626
701.718034,0.9766362592475809
701.836037,0.9747521942811345
701.954039,0.9761666101665416
702.072041,0.9753859891684408
702.190044,0.9762466591105372
702.308046,0.9765386005046747
702.426049,0.9767778817725566
702.544051,0.9743867307369763
702.662053,0.9772546657046792
702.780056,0.9764673157887616
702.898058,0.9763618630132088
703.01606,0.9752416427239442
703.134063,0.9763530757959842
703.252065,0.9756806002211995
703.370067,0.9752416427239442
703.48807,0.9764907512855654
703.606072,0.9757615850718426
703.724074,0.9762603266594373
703.842077,0.9736669249439607
703.960079,0.9763726030527721
704.078082,0.975349900554485
704.196084,0.9762964489597822
704.314086,0.9743497047447067
704.432089,0.9764761040341507
704.550091,0.9746985843847348
704.668093,0.9747668156737089
704.786096,0.9747268510535466
704.904098,0.9756288905197069
705.0221,0.9750388135572222
705.140103,0.9726130144597835
705.258105,0.9740486771970919
705.376108,0.9742551974070265
705.49411,0.97498323792877
705.612112,0.9726023157754674
705.730115,0.9738821291135582
705.848117,0.9737565064217404
705.966119,0.9753937922875665
706.084122,0.9722872436695935
706.202124,0.973249311417666
706.320126,0.9719440868433213
706.438129,0.9739454335093212
706.556131,0.9715155539994607
706.674133,0.9748399259264846
706.792136,0.9715864772235688
706.910138,0.9719333955171685
707.028141,0.9711920931791944
707.146143,0.9735715102607121
707.264145,0.9727900461378093
707.382148,0.970793015245031
707.50015,0.9719965732411309
707.618152,0.9714213215610699
707.736155,0.9709687446838248
707.854157,0.9706289650880833
707.972159,0.9727569718385068
708.090162,0.9694018957322467
708.208164,0.9711920931791944
708.326167,0.9702708690727438
708.444169,0.970254374608173
708.562171,0.9707697164922513
708.680174,0.9697858549018546
708.798176,0.9696403979331648
708.916178,0.9703504345461477
709.034181,0.9693146534875907
709.152183,0.9693107762367312
709.270185,0.9687022401695794
709.388188,0.9689667319826355
709.50619,0.9694998102683164
709.624192,0.9681395876344299
709.742195,0.9690675097631154
709.860197,0.966847016774943
709.9782,0.96784338224235
710.096202,0.9667774062957426
710.214204,0.9687041775759971
710.332207,0.9664139663219723
710.450209,0.9677340221191199
710.568211,0.9663260266523526
710.686214,0.9670800549859623
710.804216,0.9661530697736843
710.922218,0.9669030955281841
711.040221,0.9659473010849658
711.158223,0.9661878519102709
711.276226,0.9656141067454199
711.394228,0.9647165030765475
711.51223,0.9653775602673941
711.630233,0.9656788050579411
711.748235,0.966440059851324
711.866237,0.9640906051918835
711.98424,0.9653186740322662
712.102242,0.9638717814619379
712.220244,0.9647965778693608
712.338247,0.961481456644915
712.456249,0.9643393726576461
712.574251,0.9631231439710717
712.692254,0.9641282054586864
712.810256,0.9621855187264632
712.928259,0.9637002275535885
713.046261,0.9620623668619537
713.164263,0.9623500665186007
713.282266,0.9610950187785591
713.400268,0.9622904026640752
713.51827,0.9621383727911305
713.636273,0.9609220372439842
713.754275,0.9617709061233263
713.872277,0.9605214162897276
713.99028,0.9616660788077513
714.108282,0.9602640310413258
714.226285,0.9609037798987218
714.344287,0.9590471878915615
714.462289,0.9604119230895016
714.580292,0.9585773698843066
714.698294,0.9608643836513746
714.816296,0.9585208154878546
714.934299,0.9597571454625048
715.052301,0.9589580006503586
715.170303,0.9595930410219602
715.288306,0.9586185895974292
715.406308,0.9581633538944092
715.52431,0.9577907008354635
715.642313,0.9584096335219368
715.760315,0.9577092920858133
715.878318,0.9555788466238605
