nu,[0]2-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
708.444169,0.9730498157578291
708.562171,0.9720655874478064
708.680174,0.9715106964338346
708.798176,0.9706872045731557
708.916178,0.9701204887428142
709.034181,0.9693902629792945
709.152183,0.967892743513546
709.270185,0.9674292339088157
709.388188,0.9666208010412908
709.50619,0.9646065316636864
709.624192,0.9639074453776304
709.742195,0.9631684118226245
709.860197,0.9628804675173084
709.9782,0.961685312321662
710.096202,0.9613795450119227
710.214204,0.9598454471817042
710.332207,0.9579075584291337
710.450209,0.9569204646706626
710.568211,0.9556954343548556
710.686214,0.9546523845493838
710.804216,0.9542085743844286
710.922218,0.9534235837956456
711.040221,0.9516404443860014
711.158223,0.949773256731695
711.276226,0.9482235426893515
711.394228,0.9478329550563409
711.51223,0.9459410754292517
711.630233,0.944454279788941
711.748235,0.9433074646702618
711.866237,0.9412316456797432
711.98424,0.9403924413925526
712.102242,0.9382770604275167
712.220244,0.93631904550692
712.338247,0.9352513147322418
712.456249,0.9337495728422567
712.574251,0.9316556563519354
712.692254,0.9294855666693453
712.810256,0.9270683348554603
712.928259,0.9265706328046036
713.046261,0.9235355363568184
713.164263,0.9211908903310437
713.282266,0.9185857683235271
713.400268,0.916676178956515
713.51827,0.9150834643480418
713.636273,0.9132131175971692
713.754275,0.910575920486153
713.872277,0.9082205803342452
713.99028,0.9055878392621329
714.108282,0.9029121654574289
714.226285,0.9009639799778133
714.344287,0.8977173636783655
714.462289,0.894920850333039
714.580292,0.8930702801737568
714.698294,0.8907691286128706
714.816296,0.8879321025549792
714.934299,0.8852191832046576
715.052301,0.881509059349175
715.170303,0.8794575341958221
715.288306,0.8757540432634853
715.406308,0.8735411859788502
715.52431,0.8704717264223427
715.642313,0.8660696035804588
715.760315,0.8646590600319208
715.878318,0.8610437180012154
