nu,[0]Halon-1202-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
679.637593,0.9912738953933002
679.756095,0.9911901362880116
679.874597,0.991529677052727
679.9931,0.9914788128849713
680.111602,0.9917008298450474
680.230105,0.9917239367435771
680.348607,0.9922476060201283
680.467109,0.9926739671674917
680.585612,0.9922889836080161
680.704114,0.9923806753461945
680.822616,0.9924321812398114
680.941119,0.9923552707260862
681.059621,0.99292077659287
681.178124,0.992969033715251
681.296626,0.9929564230886004
681.415128,0.9928924787539832
681.533631,0.9930728044011982
681.652133,0.9938754320976755
681.770635,0.9929056843117674
681.889138,0.9926380330202922
682.00764,0.9935780096923318
682.126143,0.9928736139761029
682.244645,0.9934119966776859
682.363147,0.9932148239663844
682.48165,0.9933886517700677
682.600152,0.9929757859276378
682.718654,0.9933622279833686
682.837157,0.9925770869161293
682.955659,0.9926387278671586
683.074161,0.9932385620843466
683.192664,0.993039040499838
683.311166,0.9929732041939506
683.429669,0.9934384217882499
683.548171,0.992801831808769
683.666673,0.9928523667081104
683.785176,0.9925011576733108
683.903678,0.9926055742873157
684.02218,0.9924117373474506
684.140683,0.9924585802869381
684.259185,0.9926013060925228
684.377688,0.9923701561667876
684.49619,0.9923543776067444
684.614692,0.9918294617842792
684.733195,0.9920803271757561
684.851697,0.9915608115733958
684.970199,0.9918453311826226
685.088702,0.9917028132486905
685.207204,0.9910183779206853
685.325707,0.9915791556180918
685.444209,0.991051577592437
685.562711,0.9910010352508205
685.681214,0.9913380328891579
685.799716,0.9912249276723806
685.918218,0.9904427634753018
686.036721,0.9907285474349184
686.155223,0.990908579167375
686.273725,0.9904660391537317
686.392228,0.990259053382315
686.51073,0.9904047312034087
686.629233,0.9905091253635531
686.747735,0.990232811865102
686.866237,0.9903058937433058
686.98474,0.9900516158404726
687.103242,0.9901859749608024
687.221744,0.9900862682534408
687.340247,0.9901195357109442
687.458749,0.9898607522887762
687.577252,0.9896538930090956
687.695754,0.9896726966116964
687.814256,0.989358030728701
687.932759,0.989357041371165
688.051261,0.9891018201794406
688.169763,0.9892670139767088
688.288266,0.9892660247101894
688.406768,0.9892571213560322
688.525271,0.9891542439651282
688.643773,0.9885826780105899
688.762275,0.9889406097217607
688.880778,0.9886568244918988
688.99928,0.9889989589390192
689.117782,0.9887883245941193
689.236285,0.9888268880907617
689.354787,0.9887893133829383
689.473289,0.9888466648262902
689.591792,0.9887448188649702
689.710294,0.9890840165069109
689.828797,0.9891908433492393
689.947299,0.9889831350822673
690.065801,0.9887893133829383
690.184304,0.9890800601787576
690.302806,0.9887655827241861
690.421308,0.988785358233595
690.539811,0.9889979699405548
690.658313,0.9893827649886462
690.776816,0.9891216024136659
690.895318,0.989388701303045
691.01382,0.9894272882148357
691.132323,0.9892333794700234
