nu,[0]Isoprene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
745.83767,0.9903745243197642
746.078724,0.9905651897666563
746.319778,0.9900240927881245
746.560832,0.9900240927881245
746.801886,0.989839965431241
747.04294,0.9898617421500234
747.283994,0.9900310229810296
747.525048,0.9895509743560854
747.766102,0.9896242038376452
748.007156,0.9891532548113788
748.24821,0.9895173301949113
748.489264,0.9894747818645085
748.730318,0.9890039039461764
748.971372,0.9891097330256534
749.212426,0.9891661138872752
749.45348,0.989123580658849
749.694534,0.988922808950993
749.935588,0.98891687543194
750.176642,0.9887270216184063
750.417696,0.988790302172746
750.65875,0.9888496313707346
750.899804,0.9891384176238358
751.140858,0.9887942573418651
751.381912,0.9884393439142514
751.622966,0.9886321083802393
751.86402,0.9881833712740654
752.105074,0.9886568244918988
752.346128,0.9880786293881284
752.587182,0.9880203344687115
752.828236,0.9877822502584043
753.06929,0.9868778559929776
753.310344,0.9863766493593967
753.551398,0.9858402063878628
753.792452,0.9846992641619113
754.033506,0.9838429483534793
754.27456,0.9835311195663253
754.515614,0.9823692725698432
754.756668,0.9810361205128193
754.997722,0.979636200713355
755.238776,0.97711004271652
755.47983,0.9782441480199762
755.720884,0.9770133136104608
755.961938,0.9747307499687486
756.202992,0.9776818193198593
756.444046,0.9755596233274945
756.6851,0.976443880854403
756.926154,0.9708638857218849
757.167208,0.9715417852735393
757.408262,0.9677136999180392
757.649316,0.9599683152623328
757.89037,0.9725478515707959
758.131424,0.9723086342242495
758.372478,0.959903999539811
758.613532,0.9814325391766847
758.854586,0.9861251553806551
759.09564,0.9871986434213088
759.336694,0.987346734324362
759.577748,0.9871631049098427
759.818802,0.9875205226425265
760.059856,0.9877466907374701
760.30091,0.9877150833490875
760.541964,0.9876429827797057
760.783018,0.9874434990457197
761.024072,0.9870594582253733
761.265126,0.9872203620303679
761.50618,0.9871700150757626
761.747234,0.9869094365896562
761.988288,0.9867781863629234
762.229342,0.9869123973224071
762.470396,0.9862888657440325
762.71145,0.9864338608641772
