nu,[0]1-1-2-Trichloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
702.662053,0.9610527315280591
702.780056,0.9609527872411733
702.898058,0.9615016479675127
703.01606,0.9606895222464206
703.134063,0.9592409349913139
703.252065,0.9597552259501334
703.370067,0.9585658670248853
703.48807,0.959489410569675
703.606072,0.9577696296718288
703.724074,0.9558990191633856
703.842077,0.9576547042119337
703.960079,0.9548433341206144
704.078082,0.9558139479364058
704.196084,0.9558244619476601
704.314086,0.9556151593099689
704.432089,0.9560557994581612
704.550091,0.9557919644684142
704.668093,0.9542457892445148
704.786096,0.9521639905924227
704.904098,0.9537706931502172
705.0221,0.9521040061505451
705.140103,0.953624777397005
705.258105,0.9500715323611318
705.376108,0.9515348181590385
705.49411,0.9521373303739309
705.612112,0.9503870084760131
705.730115,0.9499252326105182
705.848117,0.9479068889102181
705.966119,0.94979700135992
706.084122,0.948638955569829
706.202124,0.9479514415809764
706.320126,0.9466867707620648
706.438129,0.9481287250760423
706.556131,0.9451156292300926
706.674133,0.9438141568134539
706.792136,0.9456062715523322
706.910138,0.9456261294925425
707.028141,0.944202144157842
707.146143,0.9441086727724802
707.264145,0.9444268910119663
707.382148,0.9437150615295821
707.50015,0.9414566269272487
707.618152,0.940193099325983
707.736155,0.9423985544394381
707.854157,0.9402363492032916
707.972159,0.9412344693789158
708.090162,0.9399890995582046
708.208164,0.9404535688878652
708.326167,0.9400408003804399
708.444169,0.9388805665838076
708.562171,0.9380931761449213
708.680174,0.9387613363231333
708.798176,0.937120877745111
708.916178,0.9380875476027501
709.034181,0.9381419582584049
709.152183,0.9383080240814083
709.270185,0.9373411270296584
709.388188,0.9349389929537617
709.50619,0.9334004157984508
709.624192,0.933574977997262
709.742195,0.9341324886595005
709.860197,0.9346015408910674
709.9782,0.9325784521602796
710.096202,0.932354660187872
710.214204,0.932682906796272
710.332207,0.9292114088674418
710.450209,0.9326614553361084
710.568211,0.9301643388547185
710.686214,0.9284609092917367
710.804216,0.9269311388946532
710.922218,0.9298016454923679
711.040221,0.9289438345142443
711.158223,0.9281573522086863
711.276226,0.9279930828956084
711.394228,0.9272704577830573
711.51223,0.9272417128444149
711.630233,0.9267745007684745
711.748235,0.9258296727219109
711.866237,0.9253095026273288
711.98424,0.9249320533551444
712.102242,0.9250023508624708
712.220244,0.9254464585682073
712.338247,0.923567860666263
712.456249,0.9253178304503276
712.574251,0.9243606219366661
712.692254,0.9234311827373006
712.810256,0.9232086626370101
712.928259,0.9230932687664476
713.046261,0.9206374209401662
713.164263,0.9212922269023894
713.282266,0.9233046813308098
713.400268,0.9222914491569685
713.51827,0.9207414588467635
713.636273,0.9208261709576747
713.754275,0.9217216491277335
713.872277,0.9208887892662982
713.99028,0.9208206460172238
714.108282,0.92014317136301
714.226285,0.9200539218040614
714.344287,0.9192740467921109
714.462289,0.9194468865593368
714.580292,0.9197779470258067
714.698294,0.9180145856318621
714.816296,0.9176988429252639
714.934299,0.9170594296931426
715.052301,0.9148812532475705
715.170303,0.9128542953551424
715.288306,0.9142264327239675
715.406308,0.9128469925499908
