nu,[0]Vinyl2-2-2-trifluoroacetate-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
900.24023,0.9999823401559369
900.300495,0.9999824421541408
900.36076,0.9999825441523551
900.421025,0.9999826461505797
900.48129,0.9999827491487976
900.541555,0.9999828541469918
900.60182,0.999982959145197
900.662085,0.9999830661433794
900.72235,0.9999831731415731
900.782615,0.9999832811397616
900.84288,0.9999833911379287
900.903145,0.9999835021360912
900.96341,0.9999836141342497
901.023675,0.9999837271324046
901.08394,0.9999838431305236
901.144205,0.9999839581286722
901.20447,0.9999840751268021
901.264735,0.9999841921249458
901.325,0.9999843111230717
901.385265,0.999984428121243
901.44553,0.999984547119397
901.505795,0.9999846661175652
901.56606,0.9999847861157323
901.626325,0.9999849071138988
901.68659,0.9999850261121098
901.746855,0.999985145110335
901.80712,0.9999852641085744
901.867385,0.9999853831068278
901.92765,0.9999855021050955
901.987915,0.9999856181034205
902.04818,0.9999857351017446
902.108445,0.9999858521000825
902.16871,0.9999859680984481
902.228975,0.9999860820968549
902.28924,0.9999861960952747
902.349505,0.9999863090937213
902.40977,0.9999864210921942
902.470035,0.9999865320906931
902.5303,0.9999866420892177
902.590565,0.9999867510877676
902.65083,0.9999868600863294
902.711095,0.9999869660849422
902.77136,0.9999870710835792
902.831625,0.9999871770822143
902.89189,0.9999872790809116
902.952155,0.999987383079594
903.01242,0.9999874850783123
903.072685,0.9999875840770782
903.13295,0.9999876840758416
903.193215,0.9999877830746272
903.25348,0.9999878800734469
903.313745,0.9999879770722759
903.37401,0.9999880740711145
903.434275,0.9999881710699623
903.49454,0.9999882660688431
903.554805,0.9999883600677445
903.61507,0.9999884550666432
903.675335,0.9999885490655624
903.7356,0.9999886420645019
903.795865,0.9999887370634274
903.85613,0.999988831062373
903.916395,0.9999889240613387
903.97666,0.999989017060313
904.036925,0.9999891110592849
904.09719,0.9999892030582874
904.157455,0.9999892950572983
904.21772,0.9999893890562964
904.277985,0.9999894830553034
904.33825,0.9999895750543402
904.398515,0.9999896670533852
904.45878,0.9999897600524286
904.519045,0.9999898520514908
904.57931,0.9999899450505514
904.639575,0.9999900391496096
904.69984,0.9999901322486866
904.760105,0.9999902270477556
904.82037,0.9999903211468404
904.880635,0.9999904141459446
904.9409,0.9999905089450404
905.001165,0.9999906044441386
905.06143,0.9999907009432365
905.121695,0.9999907957423594
905.18196,0.999990891241485
905.242225,0.9999909877406107
905.30249,0.9999910832397545
905.362755,0.9999911797388987
905.42302,0.999991274538067
905.483285,0.9999913700372384
905.54355,0.9999914665364102
905.603815,0.9999915613356057
905.66408,0.9999916561348102
905.724345,0.9999917509340237
905.78461,0.9999918449332528
905.844875,0.9999919373325035
905.90514,0.9999920296317636
905.965405,0.9999921212310376
906.02567,0.9999922119303272
906.085935,0.999992303529618
906.1462,0.9999923927289355
906.206465,0.9999924802282736
906.26673,0.9999925677276195
906.326995,0.999992655226973
906.38726,0.9999927419263399
906.447525,0.9999928263257309
906.50779,0.9999929096251369
906.568055,0.9999929932245476
906.62832,0.9999930742239833
906.688585,0.9999931561234194
906.74885,0.9999932355228792
906.809115,0.999993313322356
906.86938,0.9999933904218433
906.929645,0.9999934657213485
906.98991,0.9999935403208638
907.050175,0.9999936125204001
907.11044,0.9999936830199522
907.170705,0.9999937534195099
907.23097,0.9999938232190764
907.291235,0.9999938905186629
907.3515,0.9999939561182644
907.411765,0.99999402171787
907.47203,0.9999940866174841
907.532295,0.9999941506171077
907.59256,0.9999942147167348
907.652825,0.9999942762163809
907.71309,0.9999943394160211
907.773355,0.9999944019156694
907.83362,0.9999944633153275
907.893885,0.9999945258149834
907.95415,0.9999945866146525
908.014415,0.9999946481143214
908.07468,0.9999947105139894
908.134945,0.9999947713136697
908.19521,0.999994832013354
908.255475,0.9999948921130453
908.31574,0.9999949511127457
908.376005,0.9999950111124445
908.43627,0.9999950695121549
908.496535,0.9999951271118726
908.5568,0.9999951830116017
908.617065,0.999995238911334
908.67733,0.9999952940110732
908.737595,0.9999953468108261
908.79786,0.9999953978105901
908.858125,0.9999954488103567
908.91839,0.9999954991101291
908.978655,0.9999955477099115
909.03892,0.9999955964096958
909.099185,0.9999956442094865
909.15945,0.9999956904092863
909.219715,0.9999957366090882
909.27998,0.9999957828088923
909.340245,0.999995828908699
909.40051,0.9999958751085074
909.460775,0.9999959213083179
909.52104,0.9999959667081337
909.581305,0.9999960112079552
909.64157,0.9999960574077721
909.701835,0.999996103607591
909.7621,0.9999961497074124
909.822365,0.9999961959072355
909.88263,0.999996242107061
909.942895,0.9999962883068884
910.00316,0.999996334506718
910.063425,0.99999638060655
910.12369,0.9999964261063864
910.183955,0.9999964706062283
910.24422,0.9999965167060667
910.304485,0.9999965629059068
910.36475,0.9999966083057518
910.425015,0.9999966528056019
910.48528,0.9999966983054506
910.545545,0.9999967420053073
910.60581,0.9999967858051655
910.666075,0.999996829505026
910.72634,0.9999968733048881
910.786605,0.9999969170047525
910.84687,0.9999969600046208
910.907135,0.9999970021044937
910.9674,0.9999970451043657
911.027665,0.9999970864042446
911.08793,0.9999971277041251
911.148195,0.9999971690040073
911.20846,0.9999972103038912
911.268725,0.9999972509037788
911.32899,0.9999972891036745
911.389255,0.9999973255035765
911.44952,0.9999973620034796
911.509785,0.9999973984033842
911.57005,0.9999974342032917
911.630315,0.999997468203205
911.69058,0.9999975015031213
911.750845,0.9999975323030448
911.81111,0.9999975619029722
911.871375,0.9999975918028997
911.93164,0.9999976202028317
911.991905,0.9999976471027681
912.05217,0.9999976728027079
912.112435,0.999997697402651
912.1727,0.9999977207025976
912.232965,0.9999977431025467
912.29323,0.9999977641024996
912.353495,0.9999977836024562
912.41376,0.9999978017024163
912.474025,0.9999978185023795
912.53429,0.9999978338023462
912.594555,0.9999978477023161
912.65482,0.9999978601022896
912.715085,0.999997870702267
912.77535,0.9999978795022483
912.835615,0.9999978870022324
912.89588,0.9999978925022208
912.956145,0.9999978960022134
913.01641,0.9999978980022092
913.076675,0.9999978990022071
913.13694,0.9999978985022081
913.197205,0.9999978969022115
913.25747,0.999997894302217
913.317735,0.9999978907022246
913.378,0.9999978865022334
913.438265,0.9999978823022423
913.49853,0.9999978778022519
913.558795,0.999997873502261
913.61906,0.9999978691022704
913.679325,0.9999978650022792
913.73959,0.9999978615022866
913.799855,0.9999978589022922
913.86012,0.9999978569022965
913.920385,0.999997856202298
913.98065,0.9999978565022973
914.040915,0.9999978579022943
914.10118,0.9999978609022879
914.161445,0.9999978654022783
914.22171,0.9999978715022653
914.281975,0.9999978789022496
914.34224,0.9999978877022309
914.402505,0.9999978984022083
914.46277,0.9999979106021828
914.523035,0.9999979244021541
914.5833,0.9999979398021223
914.643565,0.9999979568020874
914.70383,0.9999979749020506
914.764095,0.9999979948020105
914.82436,0.9999980163019675
914.884625,0.9999980395019218
914.94489,0.9999980640018741
915.005155,0.9999980899018243
915.06542,0.9999981171017727
915.125685,0.9999981451017204
915.18595,0.9999981737016677
915.246215,0.9999982032016143
915.30648,0.9999982335015603
915.366745,0.9999982642015065
915.42701,0.9999982952014532
915.487275,0.9999983258014015
915.54754,0.9999983563013509
915.607805,0.9999983864013019
915.66807,0.9999984164012539
915.728335,0.9999984457012079
915.7886,0.9999984738011647
915.848865,0.9999985008011238
915.90913,0.9999985267010854
915.969395,0.99999855080105
916.02966,0.9999985737010172
916.089925,0.9999985949009872
916.15019,0.9999986147009595
916.210455,0.9999986323009353
916.27072,0.999998648000914
916.330985,0.9999986617008956
916.39125,0.9999986736008797
916.451515,0.9999986838008662
916.51178,0.9999986920008554
916.572045,0.9999986978008478
916.63231,0.9999987019008425
916.692575,0.9999987044008393
916.75284,0.9999987052008382
916.813105,0.9999987043008394
916.87337,0.9999987018008427
916.933635,0.999998697700848
916.9939,0.9999986922008551
917.054165,0.9999986853008642
917.11443,0.999998677100875
917.174695,0.9999986679008872
917.23496,0.9999986579009006
917.295225,0.9999986470009153
917.35549,0.9999986352009314
917.415755,0.9999986225009487
917.47602,0.9999986094009669
917.536285,0.999998595700986
917.59655,0.9999985817010058
917.656815,0.9999985672010264
917.71708,0.9999985521010482
917.777345,0.9999985363010712
917.83761,0.9999985203010947
917.897875,0.999998504001119
917.95814,0.9999984878011434
918.018405,0.999998471601168
918.07867,0.9999984546011941
918.138935,0.9999984375012207
918.1992,0.9999984204012475
918.259465,0.9999984030012752
918.31973,0.9999983853013036
918.379995,0.9999983676013323
918.44026,0.9999983493013624
918.500525,0.9999983308013931
918.56079,0.9999983123014242
918.621055,0.9999982936014559
918.68132,0.9999982752014874
918.741585,0.9999982566015198
918.80185,0.9999982380015523
918.862115,0.9999982195015851
918.92238,0.9999982010016182
918.982645,0.999998182301652
919.04291,0.9999981639016856
919.103175,0.999998145801719
919.16344,0.9999981278017526
919.223705,0.9999981100017861
919.28397,0.9999980928018187
919.344235,0.9999980757018515
919.4045,0.9999980591018836
919.464765,0.9999980424019161
919.52503,0.999998025701949
919.585295,0.999998009501981
919.64556,0.9999979934020132
919.705825,0.9999979771020461
919.76609,0.9999979610020787
919.826355,0.999997945202111
919.88662,0.9999979294021437
919.946885,0.9999979135021767
920.00715,0.9999978971022111
920.067415,0.9999978806022459
920.12768,0.9999978642022809
920.187945,0.9999978474023168
920.24821,0.9999978301023542
920.308475,0.9999978125023926
920.36874,0.9999977952024306
920.429005,0.9999977776024696
920.48927,0.9999977600025088
920.549535,0.9999977424025484
920.6098,0.9999977247025885
920.670065,0.9999977072026285
920.73033,0.9999976895026692
920.790595,0.99999767190271
920.85086,0.9999976544027509
920.911125,0.9999976373027911
920.97139,0.9999976202028317
921.031655,0.9999976036028714
921.09192,0.9999975874029103
921.152185,0.9999975713029493
921.21245,0.9999975555029877
921.272715,0.9999975402030253
921.33298,0.9999975239030655
921.393245,0.9999975086031035
921.45351,0.999997491603146
921.513775,0.9999974753031871
921.57404,0.9999974600032258
921.634305,0.9999974430032691
921.69457,0.999997425903313
921.754835,0.9999974082033587
921.8151,0.9999973895034073
921.875365,0.9999973717034539
921.93563,0.9999973523035052
921.995895,0.9999973321035588
922.05616,0.9999973110036153
922.116425,0.9999972908036698
922.17669,0.9999972682037314
922.236955,0.9999972446037961
922.29722,0.9999972220038587
922.357485,0.9999971977039265
922.41775,0.9999971734039949
922.478015,0.999997148304066
922.53828,0.9999971216041426
922.598545,0.9999970941042221
922.65881,0.9999970650043071
922.719075,0.9999970358043933
922.77934,0.9999970066044802
922.839605,0.9999969767045702
922.89987,0.9999969451046662
922.960135,0.9999969135047633
923.0204,0.9999968812048634
923.080665,0.9999968464049726
923.14093,0.9999968107050858
923.201195,0.9999967759051974
923.26146,0.9999967395053154
923.321725,0.9999967030054351
923.38199,0.9999966666055558
923.442255,0.9999966294056805
923.50252,0.9999965905058124
923.562785,0.9999965516059457
923.62305,0.9999965127060806
923.683315,0.999996473806217
923.74358,0.9999964342063574
923.803845,0.999996393606503
923.86411,0.9999963540066467
923.924375,0.9999963134067955
923.98464,0.9999962738069422
924.044905,0.999996232507097
924.10517,0.9999961912072535
924.165435,0.999996149807412
924.2257,0.9999961085075719
924.285965,0.9999960665077362
924.34623,0.9999960235079063
924.406495,0.9999959814080746
924.46676,0.9999959377082511
924.527025,0.99999589390843
924.58729,0.9999958502086104
924.647555,0.9999958064087932
924.70782,0.9999957619089808
924.768085,0.9999957157091776
924.82835,0.9999956696093761
924.888615,0.9999956234095773
924.94888,0.9999955765097837
925.009145,0.9999955271100034
925.06941,0.9999954768102296
925.129675,0.9999954275104539
925.18994,0.9999953757106921
925.250205,0.9999953222109409
925.31047,0.9999952680111959
925.370735,0.999995212111462
925.431,0.9999951562117312
925.491265,0.9999950996120069
925.55153,0.9999950412122949
925.611795,0.9999949822125891
925.67206,0.9999949221128925
925.732325,0.9999948631131939
925.79259,0.999994802313508
925.852855,0.9999947423138217
925.91312,0.9999946840141299
925.973385,0.9999946249144458
926.03365,0.9999945656147663
926.093915,0.9999945097150716
926.15418,0.9999944538153801
926.214445,0.9999943987156873
926.27471,0.9999943460159838
926.334975,0.9999942957162695
926.39524,0.9999942471165479
926.455505,0.9999941999168206
926.51577,0.999994156217075
926.576035,0.9999941132173271
926.6363,0.999994072617567
926.696565,0.9999940345177936
926.75683,0.9999939980180119
926.817095,0.9999939623182269
926.87736,0.9999939290184284
926.937625,0.9999938975186202
926.99789,0.9999938666188093
927.058155,0.9999938374189887
927.11842,0.9999938083191685
927.178685,0.9999937791193497
927.23895,0.9999937507195268
927.299215,0.999993723219699
927.35948,0.9999936948198778
927.419745,0.9999936673200515
927.48001,0.9999936382202362
927.540275,0.9999936090204224
927.60054,0.9999935791206139
927.660805,0.9999935475208174
927.72107,0.999993515121027
927.781335,0.999993481121248
927.8416,0.9999934456214801
927.901865,0.9999934075217305
927.96213,0.9999933695219817
928.022395,0.9999933274222618
928.08266,0.9999932837225542
928.142925,0.9999932392228541
928.20319,0.9999931923231723
928.263455,0.9999931422235147
928.32372,0.9999930887238829
928.383985,0.999993034524259
928.44425,0.9999929771246605
928.504515,0.9999929163250894
928.56478,0.9999928541255318
928.625045,0.9999927877260085
928.68531,0.999992719626502
928.745575,0.9999926501270104
928.80584,0.9999925772275489
928.866105,0.9999925035280987
928.92637,0.9999924274286721
928.986635,0.9999923489292696
929.0469,0.9999922687298864
929.107165,0.9999921885305096
929.16743,0.9999921076311449
929.227695,0.9999920249318011
929.28796,0.9999919415324696
929.348225,0.9999918572331525
929.40849,0.9999917739338343
929.468755,0.9999916888345379
929.52902,0.9999916045352422
929.589285,0.9999915211359458
929.64955,0.999991436036671
929.709815,0.9999913517373964
929.77008,0.9999912683381211
929.830345,0.9999911833388669
929.89061,0.9999910990396138
929.950875,0.9999910156403596
930.01114,0.9999909313411205
930.071405,0.9999908479418803
930.13167,0.9999907628426628
930.191935,0.9999906778434515
930.2522,0.9999905927442485
930.312465,0.9999905084450451
930.37273,0.9999904250458401
930.432995,0.9999903399466586
930.49326,0.9999902549474833
930.553525,0.9999901706483084
930.61379,0.9999900872491316
930.674055,0.9999900029499709
930.73432,0.999989920050803
930.794585,0.999989838051633
930.85485,0.9999897560524695
930.915115,0.9999896760532923
930.97538,0.9999895960541214
931.035645,0.999989518054936
931.09591,0.9999894380557778
931.156175,0.999989361056594
931.21644,0.9999892850574054
931.276705,0.9999892080582334
931.33697,0.9999891330590456
931.397235,0.9999890570598744
931.4575,0.999988983060687
931.517765,0.999988909061505
931.57803,0.9999888340623395
931.638295,0.9999887580631911
931.69856,0.999988683064037
931.758825,0.9999886070649
931.81909,0.9999885300657801
931.879355,0.9999884530666664
931.93962,0.9999883740675817
931.999885,0.9999882950685033
932.06015,0.9999882140694546
932.120415,0.9999881310704363
932.18068,0.9999880480714248
932.240945,0.9999879630724444
932.30121,0.9999878780734711
932.361475,0.9999877910745295
932.42174,0.9999877010756324
932.482005,0.9999876110767434
932.54227,0.9999875180778999
932.602535,0.999987425079065
932.6628,0.9999873310802514
932.723065,0.999987234081485
932.78333,0.9999871350827537
932.843595,0.9999870350840453
932.90386,0.9999869350853468
932.964125,0.9999868320866977
933.02439,0.9999867270880859
933.084655,0.9999866220894851
933.14492,0.9999865150909222
933.205185,0.9999864080923708
933.26545,0.9999863000938446
933.325715,0.99998619209533
933.38598,0.9999860840968271
933.446245,0.9999859750983499
933.50651,0.9999858660998845
933.566775,0.9999857581014168
933.62704,0.9999856501029608
933.687305,0.9999855431045019
933.74757,0.9999854371060399
933.807835,0.9999853321075746
933.8681,0.9999852281091055
933.928365,0.9999851241106471
933.98863,0.9999850231121548
934.048895,0.9999849231136574
934.10916,0.9999848241151549
934.169425,0.9999847271166317
934.22969,0.9999846311181024
