nu,[0]Perfluorodecalin(cis)-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
888.92637,0.9999977957024294
888.986635,0.9999976574027439
889.0469,0.9999976917026642
889.107165,0.9999976440027754
889.16743,0.9999976877026734
889.227695,0.9999976774026972
889.28796,0.9999976799026914
889.348225,0.9999975877029096
889.40849,0.9999976174028384
889.468755,0.9999976123028506
889.52902,0.9999975918028997
889.589285,0.9999974598032263
889.64955,0.9999974387032802
889.709815,0.9999974941031398
889.77008,0.9999974596032268
889.830345,0.9999974149033414
889.89061,0.999997467803206
889.950875,0.9999974725031942
890.01114,0.999997436803285
890.071405,0.9999973396035389
890.13167,0.9999974922031445
890.191935,0.9999973618034801
890.2522,0.9999974614032222
890.312465,0.9999974007033782
890.37273,0.9999974052033664
890.432995,0.9999973447035253
890.49326,0.9999974354032886
890.553525,0.9999974275033089
890.61379,0.9999972738037161
890.674055,0.9999973123036119
890.73432,0.9999973004036439
890.794585,0.9999974118033493
890.85485,0.9999973809034298
890.915115,0.999997306303628
890.97538,0.9999972128038842
891.035645,0.9999971874039554
891.09591,0.9999972322038303
891.156175,0.9999973044036331
891.21644,0.9999971995039214
891.276705,0.9999972273038439
891.33697,0.9999972620037483
891.397235,0.9999972473037887
891.4575,0.9999971924039414
891.517765,0.9999972328038287
891.57803,0.9999971544040487
891.638295,0.9999971887039517
891.69856,0.9999972664037363
891.758825,0.9999972099038923
891.81909,0.999997230503835
891.879355,0.9999972156038764
891.93962,0.9999971851039618
891.999885,0.9999971865039579
892.06015,0.9999971604040316
892.120415,0.9999972117038873
892.18068,0.999997240303808
892.240945,0.9999972464037912
892.30121,0.9999970924042271
892.361475,0.9999971951039337
892.42174,0.999997095504218
892.482005,0.9999973110036153
892.54227,0.9999972534037719
892.602535,0.9999973346035522
892.6628,0.9999972435037991
892.723065,0.9999972895036734
892.78333,0.9999971646040198
892.843595,0.9999972569037623
892.90386,0.9999972160038754
892.964125,0.9999972928036645
893.02439,0.9999971869039568
893.084655,0.9999972988036482
893.14492,0.9999973010036423
893.205185,0.9999972905036707
893.26545,0.9999972539037705
893.325715,0.9999972934036628
893.38598,0.9999973251035775
893.446245,0.9999971715040002
893.50651,0.999997260303753
893.566775,0.9999972842036878
893.62704,0.9999973470035192
893.687305,0.9999973838034223
893.74757,0.9999974579032311
893.807835,0.9999973536035017
893.8681,0.999997286703681
893.928365,0.9999973003036442
893.98863,0.9999974092033561
894.048895,0.9999974297033032
894.10916,0.9999974481032561
894.169425,0.9999974042033691
894.22969,0.9999974014033763
894.289955,0.9999973524035048
894.35022,0.9999973757034435
894.410485,0.9999975157030858
894.47075,0.9999974788031782
894.531015,0.9999974688032035
894.59128,0.9999975206030737
894.651545,0.9999974652032126
894.71181,0.9999976002028795
894.772075,0.9999975139030903
894.83234,0.9999976076028618
894.892605,0.9999974760031853
894.95287,0.9999974512032482
895.013135,0.9999975779029333
895.0734,0.9999975149030879
895.133665,0.9999976359027944
895.19393,0.9999974816031711
895.254195,0.9999976410027824
895.31446,0.9999975580029817
895.374725,0.9999975680029574
895.43499,0.9999976134028479
895.495255,0.9999975150030876
895.55552,0.9999976023028745
895.615785,0.9999976647027268
895.67605,0.9999976231028248
895.736315,0.9999975897029048
895.79658,0.9999976852026792
895.856845,0.9999976508027594
895.91711,0.9999977333025689
895.977375,0.9999976219028277
896.03764,0.9999977869024489
896.097905,0.999997659902738
896.15817,0.9999977299025766
896.218435,0.9999978287023573
896.2787,0.9999977704024856
896.338965,0.9999976624027321
896.39923,0.9999975740029428
896.459495,0.9999976639027287
896.51976,0.999997845502321
896.580025,0.9999977773024702
896.64029,0.9999977946024319
896.700555,0.9999977673024925
896.76082,0.9999978101023979
896.821085,0.9999977818024602
896.88135,0.9999977340025674
896.941615,0.9999977254025869
897.00188,0.9999978573022956
897.062145,0.999997783702456
897.12241,0.9999978115023948
897.182675,0.9999977365025617
897.24294,0.9999977519025269
897.303205,0.9999978685022717
897.36347,0.9999978460023199
897.423735,0.9999978875022313
897.484,0.9999978505023102
897.544265,0.9999978821022427
897.60453,0.999997804102411
897.664795,0.9999978531023046
897.72506,0.9999978113023952
897.785325,0.9999979091021859
897.84559,0.9999979053021939
897.905855,0.9999978878022306
897.96612,0.9999978727022627
898.026385,0.9999979111021817
898.08665,0.9999978764022548
898.146915,0.9999978974022105
898.20718,0.9999978230023696
898.267445,0.9999978774022528
898.32771,0.9999978668022753
898.387975,0.9999978790022493
898.44824,0.9999979405021208
898.508505,0.999997964302072
898.56877,0.9999979263021501
898.629035,0.9999979275021477
898.6893,0.9999979887020226
898.749565,0.999997939902122
898.80983,0.9999978857022351
898.870095,0.9999980152019697
898.93036,0.9999979694020616
898.990625,0.9999979587020834
899.05089,0.9999979417021183
899.111155,0.9999981212017649
899.17142,0.9999979656020694
899.231685,0.9999979528020955
899.29195,0.9999979993020014
899.352215,0.9999980160019681
899.41248,0.9999981135017795
899.472745,0.9999979609020789
899.53301,0.9999980415019178
899.593275,0.9999980817018399
899.65354,0.9999980819018396
899.713805,0.9999979553020903
899.77407,0.9999980418019173
899.834335,0.9999980112019776
899.8946,0.9999981175017719
899.954865,0.9999980978018091
900.01513,0.9999981214017646
900.075395,0.9999980472019067
900.13566,0.9999980820018394
900.195925,0.9999981034017985
900.25619,0.9999979141021755
900.316455,0.9999980446019118
900.37672,0.9999980847018342
900.436985,0.9999981718016712
900.49725,0.9999980942018161
900.557515,0.999998132401744
900.61778,0.999998025701949
900.678045,0.9999981673016793
900.73831,0.9999980270019464
900.798575,0.999998109501787
900.85884,0.9999979906020189
900.919105,0.9999980342019322
900.97937,0.9999981069017919
901.039635,0.9999982309015648
901.0999,0.9999981952016287
901.160165,0.9999981450017205
901.22043,0.9999982066016081
901.280695,0.9999981213017648
901.34096,0.9999980085019831
901.401225,0.9999981617016896
901.46149,0.9999981907016368
901.521755,0.999998120101767
901.58202,0.9999981586016954
901.642285,0.9999981176017717
901.70255,0.9999981432017239
901.762815,0.9999981946016298
901.82308,0.9999982316015636
901.883345,0.9999981503017107
901.94361,0.9999981451017204
902.003875,0.9999982916014594
902.06414,0.9999980882018275
902.124405,0.9999980795018442
902.18467,0.9999981813016539
902.244935,0.9999982317015634
902.3052,0.9999982247015758
902.365465,0.9999981597016934
902.42573,0.9999981390017316
902.485995,0.9999981538017042
902.54626,0.9999983110014263
902.606525,0.9999981848016475
902.66679,0.9999983242014041
902.727055,0.999998167501679
902.78732,0.9999982822014755
902.847585,0.9999983280013978
902.90785,0.999998236501555
902.968115,0.9999982731014911
903.02838,0.9999982651015049
903.088645,0.9999981901016378
903.14891,0.9999982604015131
903.209175,0.9999982323015624
903.26944,0.9999981286017511
903.329705,0.9999982488015333
903.38997,0.9999982529015262
903.450235,0.9999981012018028
903.5105,0.9999983897012965
903.570765,0.9999982566015198
903.63103,0.9999982533015255
903.691295,0.9999982694014975
903.75156,0.9999983220014078
903.811825,0.9999983032014396
903.87209,0.9999982787014814
903.932355,0.9999982937014558
903.99262,0.9999982113015997
904.052885,0.9999981764016628
904.11315,0.9999983123014242
904.173415,0.9999982430015435
904.23368,0.9999982830014741
904.293945,0.9999982340015594
904.35421,0.9999982702014961
904.414475,0.9999982869014673
904.47474,0.9999983165014171
904.535005,0.9999983339013879
904.59527,0.9999981981016234
904.655535,0.9999982757014866
904.7158,0.9999982335015603
904.776065,0.9999982826014747
904.83633,0.9999982679015
904.896595,0.9999982689014983
904.95686,0.9999983084014308
905.017125,0.9999983824013083
905.07739,0.9999982973014496
905.137655,0.9999983769013172
905.19792,0.9999982636015076
905.258185,0.99999818890164
905.31845,0.9999981821016524
905.378715,0.999998247301536
905.43898,0.9999983422013742
905.499245,0.9999983597013453
905.55951,0.9999982736014902
905.619775,0.9999982695014973
905.68004,0.9999983184014138
905.740305,0.999998242201545
905.80057,0.9999982468015368
905.860835,0.9999982780014827
905.9211,0.9999981694016755
905.981365,0.9999981377017341
906.04163,0.999998184501648
906.101895,0.9999982412015467
906.16216,0.9999982085016047
906.222425,0.9999982088016042
906.28269,0.9999982221015805
906.342955,0.9999981695016754
906.40322,0.9999982073016069
906.463485,0.9999981860016453
906.52375,0.9999981590016946
906.584015,0.9999981878016421
906.64428,0.9999982258015739
906.704545,0.9999981035017984
906.76481,0.9999982582015169
906.825075,0.9999980928018187
906.88534,0.9999982287015687
906.945605,0.999998107401791
907.00587,0.9999981173017722
907.066135,0.9999981654016828
907.1264,0.9999981528017061
907.186665,0.9999982840014723
907.24693,0.999998065101872
907.307195,0.9999981449017207
907.36746,0.9999981253017572
907.427725,0.9999981607016916
907.48799,0.9999981427017248
907.548255,0.999998169101676
907.60852,0.9999981187017697
907.668785,0.9999980909018223
907.72905,0.9999980283019438
907.789315,0.9999981015018021
907.84958,0.9999979991020018
907.909845,0.9999981078017902
907.97011,0.9999979868020265
908.030375,0.999997996002008
908.09064,0.9999980041019918
908.150905,0.9999979569020871
908.21117,0.9999979905020191
908.271435,0.9999979495021023
908.3317,0.9999979872020257
908.391965,0.9999979726020551
908.45223,0.9999979999020002
908.512495,0.9999979420021177
908.57276,0.9999979350021321
908.633025,0.9999980167019668
908.69329,0.9999978311023521
908.753555,0.9999979088021865
908.81382,0.9999979417021183
908.874085,0.999997893802218
908.93435,0.9999978819022431
908.994615,0.9999978978022096
909.05488,0.9999979513020986
909.115145,0.999997851502308
909.17541,0.9999978451023218
909.235675,0.9999978572022958
909.29594,0.9999979034021979
909.356205,0.9999978845022377
909.41647,0.9999977861024507
909.476735,0.9999977411025514
909.537,0.999997850102311
909.597265,0.9999978319023504
909.65753,0.9999977780024686
909.717795,0.9999978054024081
909.77806,0.999997706102631
909.838325,0.9999978140023893
909.89859,0.999997720102599
909.958855,0.9999976930026612
910.01912,0.9999977390025561
910.079385,0.999997640302784
910.13965,0.9999977065026301
910.199915,0.9999976505027601
910.26018,0.9999976104028551
910.320445,0.9999977017026411
910.38071,0.9999976571027446
910.440975,0.999997597902885
910.50124,0.9999975866029123
910.561505,0.9999975457030118
910.62177,0.9999975315030467
910.682035,0.9999976106028546
910.7423,0.9999975999028803
910.802565,0.9999975689029551
910.86283,0.9999974348032902
910.923095,0.9999974711031977
910.98336,0.9999974011033771
911.043625,0.9999975382030303
911.10389,0.9999974194033298
911.164155,0.9999973989033829
911.22442,0.9999973765034413
911.284685,0.999997432903295
911.34495,0.9999973935033969
911.405215,0.9999972193038661
911.46548,0.9999973430035298
911.525745,0.9999973768034406
911.58601,0.9999973250035779
911.646275,0.9999972546037686
911.70654,0.999997123904136
911.766805,0.9999971576040396
911.82707,0.9999972237038539
911.887335,0.9999970461043628
911.9476,0.9999972002039195
912.007865,0.9999971308041161
912.06813,0.9999971695040059
912.128395,0.9999970148044557
912.18866,0.9999970515043468
912.248925,0.9999971052041899
912.30919,0.9999970491043539
912.369455,0.9999969981045057
912.42972,0.9999969545046375
912.489985,0.9999969054047882
912.55025,0.9999968680049047
912.610515,0.9999969267047226
912.67078,0.9999968243050426
912.731045,0.9999968574049379
912.79131,0.9999967979051267
912.851575,0.9999967931051421
912.91184,0.9999967419053076
912.972105,0.999996837705
913.03237,0.9999967525052731
913.092635,0.9999967284053517
913.1529,0.9999966036057678
913.213165,0.999996632805669
913.27343,0.999996571605877
913.333695,0.9999965715058773
913.39396,0.9999965780058551
913.454225,0.9999965567059281
913.51449,0.9999966164057243
913.574755,0.9999964514062962
913.63502,0.9999964148064269
913.695285,0.9999963946064995
913.75555,0.9999963730065775
913.815815,0.9999962936068687
913.87608,0.9999962660069713
913.936345,0.9999963199067715
913.99661,0.9999961755073133
914.056875,0.9999961951072386
914.11714,0.9999961698073352
914.177405,0.9999962241071287
914.23767,0.9999960501078008
914.297935,0.9999961166075404
914.3582,0.9999960049079804
914.418465,0.9999961089075703
914.47873,0.999996022807909
914.538995,0.9999959329082706
914.59926,0.9999959929080284
914.659525,0.9999959010084009
914.71979,0.9999958845084687
914.780055,0.9999959290082865
914.84032,0.9999958085087843
914.900585,0.9999957462090474
914.96085,0.9999957716089397
915.021115,0.9999958145087592
915.08138,0.999995754309013
915.141645,0.9999956562094343
915.20191,0.9999957382090815
915.262175,0.9999957268091301
915.32244,0.9999955915097174
915.382705,0.999995624609572
915.44297,0.9999955657098315
915.503235,0.9999955121100707
915.5635,0.9999955311099855
915.623765,0.999995430110442
915.68403,0.9999954274104543
915.744295,0.9999955219100267
915.80456,0.9999952805111368
915.864825,0.999995313010984
915.92509,0.9999952284113841
915.985355,0.9999952764111562
916.04562,0.9999951795116185
916.105885,0.9999952067114879
916.16615,0.9999952031115051
916.226415,0.999995200411518
916.28668,0.9999951012119991
916.346945,0.9999951038119864
916.40721,0.9999950792121071
916.467475,0.9999950051124745
916.52774,0.9999949176129154
916.588005,0.9999949643126791
916.64827,0.9999951200119072
916.708535,0.9999948930130407
916.7688,0.9999949704126484
916.829065,0.9999948733131415
916.88933,0.9999948738131389
916.949595,0.9999948260133851
917.00986,0.999994776413643
917.070125,0.9999947322138748
917.13039,0.9999947673136905
917.190655,0.9999947657136989
917.25092,0.999994671214198
917.311185,0.9999947072140069
917.37145,0.9999946600142577
917.431715,0.9999945681147527
917.49198,0.9999946582142674
917.552245,0.9999945435148867
917.61251,0.9999945783146974
917.672775,0.9999945606147935
917.73304,0.9999944750152627
917.793305,0.9999944498154023
917.85357,0.9999943659158715
917.913835,0.9999943467159799
917.9741,0.9999944565153651
918.034365,0.999994373115831
918.09463,0.999994369915849
918.154895,0.9999943363160387
918.21516,0.9999943840157697
918.275425,0.9999942644164486
918.33569,0.9999942753163861
918.395955,0.9999942707164124
918.45622,0.9999942312166394
918.516485,0.9999942590164795
918.57675,0.9999942454165577
918.637015,0.9999942067167811
918.69728,0.9999941612170458
918.757545,0.9999942256166718
918.81781,0.9999941618170423
918.878075,0.9999941106173424
918.93834,0.9999940855174906
918.998605,0.9999940855174906
919.05887,0.9999940102179388
919.119135,0.9999940250178503
919.1794,0.9999939362183848
919.239665,0.9999938886186746
919.29993,0.9999938962186281
919.360195,0.9999939114185354
919.42046,0.999993964618213
919.480725,0.999993943118343
919.54099,0.9999939064185659
919.601255,0.9999939049185751
919.66152,0.9999939011185982
919.721785,0.999993845818937
919.78205,0.9999938321190215
919.842315,0.999993717819733
919.90258,0.9999936970198638
919.962845,0.9999937218197078
920.02311,0.9999935770206274
920.083375,0.999993682419956
920.14364,0.9999937716193964
920.203905,0.9999936181203642
920.26417,0.9999935970204992
920.324435,0.9999935035211022
920.3847,0.9999935652207033
920.444965,0.9999935379208793
920.50523,0.9999935644207084
920.565495,0.9999935073210775
920.62576,0.999993561220729
920.686025,0.9999934523214361
920.74629,0.9999934839212298
920.806555,0.9999933812219042
920.86682,0.9999933763219366
