nu,[0]Glyoxal-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
4237.304746,0.9998145372003517
4237.422748,0.9996631767376958
4237.540751,0.9998298444780932
4237.658753,0.9998332039120145
4237.776756,0.9997608386036474
4237.894758,0.9996339470137486
4238.01276,0.9996752327483048
4238.130763,0.9997532504476795
4238.248765,0.9996607075726986
4238.366767,0.9996625169602168
4238.48477,0.9996582883967136
4238.602772,0.9999109469654569
4238.720774,0.9995871552438588
4238.838777,0.9996555093505346
4238.956779,0.9995640050734234
4239.074781,0.9997194893504713
4239.192784,0.9998115477593548
4239.310786,0.9999485853217799
4239.428789,0.9997761350614957
4239.546791,0.9997667871983342
4239.664793,0.9997900220484566
4239.782796,0.9997104519271367
4239.900798,0.9996666855616041
4240.0188,0.9996715239600711
4240.136803,0.999620991841745
4240.254805,0.9997882724174489
4240.372807,0.9998112078234863
4240.49081,0.9996656159188227
4240.608812,0.9997157704008881
4240.726815,0.9996036985481735
4240.844817,0.9996820605534614
4240.962819,0.9998713082814897
4241.080822,0.9997103419589931
4241.198824,0.9995673036400827
4241.316826,0.999656419037462
4241.434829,0.9998403927385944
4241.552831,0.9997698864801784
4241.670833,0.9997639778576093
4241.788836,0.9998468317314572
4241.906838,0.9996518706111032
4242.02484,0.9998323940474473
4242.142843,0.999743502901007
4242.260845,0.999713641008565
4242.378848,0.9997580892651217
4242.49685,0.9997160103327017
4242.614852,0.9995983106987586
4242.732855,0.999677082149196
4242.850857,0.9995904538869138
4242.968859,0.9994200582312736
4243.086862,0.9996225912366115
4243.204864,0.9996080668258809
4243.322866,0.9996965360545006
4243.440869,0.9998017796482505
4243.558871,0.9997551699757631
4243.676874,0.9995888545434671
4243.794876,0.9998463818004841
4243.912878,0.9996828303089443
4244.030881,0.9996008796697182
4244.148883,0.9995642949470268
4244.266885,0.999419858347282
4244.384888,0.9999148356266911
4244.50289,0.9995147377778157
4244.620892,0.9996554893574247
4244.738895,0.99970318405857
4244.856897,0.9996837200270593
4244.974899,0.9997008747468821
4245.092902,0.9998527708392768
4245.210904,0.9995173665050329
4245.328907,0.9996510209073742
4245.446909,0.9998708183446687
4245.564911,0.999828574694997
4245.682914,0.9996441133426854
4245.800916,0.9997355249796859
4245.918918,0.9997210889029339
4246.036921,0.9994984058404328
4246.154923,0.9996181329297966
4246.272925,0.9995873551613098
4246.390928,0.9995761398541029
4246.50893,0.9996534500623064
4246.626933,0.999817266697764
4246.744935,0.9996802611273718
4246.862937,0.9997641678127831
4246.98094,0.9996253601950242
4247.098942,0.999704013812557
4247.216944,0.9998784173917644
4247.334947,0.9997253577210974
4247.452949,0.9996595479669504
4247.570951,0.9997466121081359
4247.688954,0.9995678933849659
4247.806956,0.9996600877832521
4247.924958,0.9996513307992387
4248.042961,0.9994896002982658
4248.160963,0.9997093522462445
4248.278966,0.999649731358389
4248.396968,0.9996961461729276
4248.51497,0.9997832434950864
4248.632973,0.9996411743933125
4248.750975,0.9998949055228115
4248.868977,0.9997255276744227
4248.98698,0.9998516909988674
4249.104982,0.9996412943502606
4249.222984,0.9997617783792774
4249.340987,0.9996799912137379
4249.458989,0.9997001749565146
4249.576992,0.9996890783461589
4249.694994,0.9996494014740321
4249.812996,0.9996937069173067
4249.930999,0.999848901416541
4250.049001,0.9996854894688096
4250.167003,0.9999491262941108
4250.285006,0.9996585283147316
4250.403008,0.9997753952274294
4250.52101,0.9998746478572365
4250.639013,0.9998919758350303
4250.757015,0.9999026997339779
4250.875018,0.9997742054954171
4250.99302,0.999679291437989
4251.111022,0.9998542706195579
4251.229025,0.9997492114527065
4251.347027,0.9996058976787294
4251.465029,0.9997541402284684
4251.583032,0.9998611996336623
4251.701034,0.9997679069377629
4251.819036,0.9996362261817461
4251.937039,0.9996647362134679
4252.055041,0.999644173321334
4252.173043,0.9996730234684817
4252.291046,0.9995541993986305
4252.409048,0.999757399432278
4252.527051,0.9996363661308275
4252.645053,0.9997015645407236
4252.763055,0.9998964453621517
4252.881058,0.9996508409702066
4252.99906,0.9997852930528364
4253.117062,0.9996872789074374
4253.235065,0.9997482117039949
4253.353067,0.9996795013706622
4253.471069,0.9997864428065845
4253.589072,0.999775485207219
4253.707074,0.9997225384995637
4253.825077,0.9996428737847534
4253.943079,0.9996738531974355
4254.061081,0.9996963261182501
4254.179084,0.9998276248583022
4254.297086,0.9998299844542812
4254.415088,0.9996832601726539
4254.533091,0.9997766349496882
4254.651093,0.9995611963025154
4254.769095,0.9996447731080179
4254.887098,0.9996436235171899
4255.0051,0.9998652590783734
4255.123102,0.9999673945315698
4255.241105,0.9997001849535164
4255.359107,0.9998497912824592
4255.47711,0.9997130611748213
4255.595112,0.9996281691462329
4255.713114,0.9995227139372481
4255.831117,0.9997749153353549
4255.949119,0.999681930594802
4256.067121,0.9999751663083613
4256.185124,0.9997568395682911
4256.303126,0.9997751952723705
4256.421128,0.9997605386754408
4256.539131,0.9997614284627162
4256.657133,0.9997074528002796
4256.775136,0.999604328298702
4256.893138,0.9996678351789535
4257.01114,0.9997166801426531
4257.129143,0.9997675970097598
4257.247145,0.9996887184581555
4257.365147,0.9997579992868977
4257.48315,0.9998001099806726
4257.601152,0.9997104119387195
4257.719154,0.9996429837454756
4257.837157,0.9998398128313348
4257.955159,0.9997087024353767
4258.073161,0.9996185327771298
4258.191164,0.99982639507108
4258.309166,0.9997016945019355
4258.427169,0.9998653590649044
4258.545171,0.999710082034338
4258.663173,0.9996746729303312
4258.781176,0.9996663756649796
4258.899178,0.9996451329802011
4259.01718,0.9997262774688496
4259.135183,0.9996552894263467
4259.253185,0.9998089482527099
4259.371187,0.999775745148879
4259.48919,0.9996167534577249
4259.607192,0.9997992501529477
4259.725195,0.9998559203804654
4259.843197,0.9997732057217115
4259.961199,0.9998117777160371
4260.079202,0.99979125179094
4260.197204,0.9997190094852315
4260.315206,0.9996195124037719
4260.433209,0.9997228884025134
4260.551211,0.9997524806379731
4260.669213,0.9997356649426691
4260.787216,0.9998198862224343
4260.905218,0.9996397649002502
4261.02322,0.9996811308495774
4261.141223,0.9998087282947655
4261.259225,0.999840152776929
4261.377228,0.9996982755279866
4261.49523,0.9999492082899426
4261.613232,0.9998341437556679
4261.731235,0.9996216315993844
4261.849237,0.9994996052392394
4261.967239,0.9998756577311408
4262.085242,0.9996670654350168
4262.203244,0.9995213845729226
4262.321246,0.9996463425515437
4262.439249,0.9998947255417447
4262.557251,0.9998387130081456
4262.675254,0.999726797326649
4262.793256,0.9997850830979469
4262.911258,0.999731646013374
4263.029261,0.9995841464910497
4263.147263,0.9997867027510934
4263.265265,0.9997521807122739
4263.383268,0.9997886423391782
4263.50127,0.9997806240664199
4263.619272,0.9997438428138558
4263.737275,0.9997670071470516
4263.855277,0.9999756652960937
4263.973279,0.9995914234901244
4264.091282,0.9997427830859441
4264.209284,0.9997069429496087
4264.327287,0.9998609996614424
4264.445289,0.9997464921385496
4264.563291,0.9997568795585655
4264.681294,0.9997519107792215
4264.799296,0.999891865846919
4264.917298,0.9997644277515005
4265.035301,0.9997870026871493
4265.153303,0.9997543001891436
4265.271305,0.9996646062570606
4265.389308,0.9996470023183476
4265.50731,0.9998464317928045
4265.625313,0.999807768478847
4265.743315,0.9996787915984682
4265.861317,0.9997635579568268
4265.97932,0.9996804510666396
4266.097322,0.9999794752106363
4266.215324,0.9996510309038845
4266.333327,0.9995006247293567
4266.451329,0.9995155673753924
4266.569331,0.9998454919376003
4266.687334,0.999809888073563
4266.805336,0.9999578638877509
4266.923338,0.9997078526833407
4267.041341,0.9995366973578298
4267.159343,0.9997546201105708
4267.277346,0.9996189626131912
4267.395348,0.9998538506808524
4267.51335,0.9997617183935725
4267.631353,0.9997080026395299
4267.749355,0.9996977156971091
4267.867357,0.999838073111574
4267.98536,0.9997917516866909
4268.103362,0.9996262798507786
4268.221364,0.9996647762000581
4268.339367,0.9997939612289036
4268.457369,0.9997499112773994
4268.575372,0.9998526508569515
4268.693374,0.9996571187972003
4268.811376,0.9996835600776769
4268.929379,0.9996437934566204
4269.047381,0.9996959062458812
4269.165383,0.9996592280759462
4269.283386,0.9997297965115398
4269.401388,0.9996631767376958
4269.51939,0.9998439521767284
4269.637393,0.9998396128633922
4269.755395,0.9996744829921614
4269.873397,0.9999676805222856
4269.9914,0.9996419841029917
4270.109402,0.9998570802140058
4270.227405,0.9998169667526291
4270.345407,0.9995868453718887
4270.463409,0.9997676969865245
4270.581412,0.999829284573537
4270.699414,0.9994390174096055
4270.817416,0.9998376031877901
4270.935419,0.9998403427465761
4271.053421,0.9998930057242958
4271.171423,0.9997356249532433
4271.289426,0.9997815538628326
4271.407428,0.9996635865996822
4271.525431,0.99960727713582
4271.643433,0.999744032765204
4271.761435,0.9998387430033074
4271.879438,0.9998984051611052
4271.99744,0.9997053134286198
4272.115442,0.9996384353802471
4272.233445,0.9996539598856959
4272.351447,0.9998217458891523
4272.469449,0.9996558792231416
4272.587452,0.9996227611724664
4272.705454,0.9997276970811715
4272.823456,0.9997319259382742
4272.941459,0.9999308863884557
4273.059461,0.9996392750768854
4273.177464,0.999763937867051
4273.295466,0.9996557092816565
4273.413468,0.9999072343030034
4273.531471,0.9997928914499374
4273.649473,0.9996758425503828
4273.767475,0.9997419133101011
4273.885478,0.9998415425557072
4274.00348,0.999826755008647
4274.121482,0.9995107697121834
4274.239485,0.9998341937473764
4274.357487,0.9998180865482589
4274.47549,0.9997002249415247
4274.593492,0.9998933156911757
4274.711494,0.9997976504754272
4274.829497,0.9997931713919862
4274.947499,0.9995786288017899
4275.065501,0.999786892710585
4275.183504,0.9997987102614984
4275.301506,0.9996641963946561
4275.419508,0.9996664956249519
4275.537511,0.9996801311689464
4275.655513,0.999873238034977
4275.773515,0.9996208418986074
4275.891518,0.9997911518118198
4276.00952,0.9997658274226792
4276.127523,0.9996552394435836
4276.245525,0.9998065987044422
4276.363527,0.9997749253331042
4276.48153,0.9996212717356618
4276.599532,0.9997323958123898
4276.717534,0.9995661141556992
4276.835537,0.9997073228383192
4276.953539,0.9997158803696289
4277.071541,0.9996104858803296
4277.189544,0.9996376756553249
4277.307546,0.9996600477968494
4277.425549,0.9996160937108854
4277.543551,0.9997258275921259
4277.661553,0.9996112056001386
4277.779556,0.9998624094664458
4277.897558,0.9997029341328052
4278.01556,0.9999262807173999
4278.133563,0.999680730977205
4278.251565,0.9996612074031774
4278.369567,0.9997158803696289
4278.48757,0.999657318728644
4278.605572,0.9996423139849008
4278.723574,0.9998088882641748
4278.841577,0.9997836634041368
4278.959579,0.999780414112511
4279.077582,0.9997589390598587
4279.195584,0.9996051679666904
4279.313586,0.9997691966391947
4279.431589,0.9996619771426034
4279.549591,0.9995790286333214
4279.667593,0.9996114155185138
4279.785596,0.9997201091767468
4279.903598,0.9996265297573798
4280.0216,0.9995910936250091
4280.139603,0.9998231156458824
4280.257605,0.9996514607539202
4280.375608,0.9996768922105685
4280.49361,0.9995700824410494
4280.611612,0.9996686649036011
4280.729615,0.9995144779040177
4280.847617,0.9996964560787809
4280.965619,0.9997201891543587
4281.083622,0.9996619471527446
4281.201624,0.999799930016669
4281.319626,0.9998551804873581
4281.437629,0.9997155904520656
4281.555631,0.9998256751963347
4281.673633,0.9997805340861677
4281.791636,0.9997162002787618
4281.909638,0.9997286868120815
4282.027641,0.9996919674517701
4282.145643,0.9997947410684975
4282.263645,0.9997760350838871
4282.381648,0.9998483914937313
4282.49965,0.999795990812705
4282.617652,0.9998307543236656
4282.735655,0.9998695785056226
4282.853657,0.9996093963054938
4282.971659,0.9999354820813704
4283.089662,0.9996730534586729
4283.207664,0.9997053834079942
4283.325667,0.9998560703588648
4283.443669,0.9997437228446019
4283.561671,0.9996847796923641
4283.679674,0.9996416742140246
4283.797676,0.9997035739428878
4283.915678,0.9998506311566366
4284.033681,0.9996437934566204
4284.151683,0.999942452655912
4284.269685,0.99987246813288
4284.387688,0.9995452734194844
4284.50569,0.9998642892095425
4284.623692,0.9995886646216028
4284.741695,0.9998417025303669
4284.859697,0.9997486715882781
4284.9777,0.9995606165571898
4285.095702,0.9997297365277538
4285.213704,0.999750401154976
4285.331707,0.9997427031065246
4285.449709,0.9996594779907845
4285.567711,0.9996029488456808
4285.685714,0.9996476520891102
4285.803716,0.9998286646795728
4285.921718,0.9997675070306801
4286.039721,0.9997663672963717
4286.157723,0.9997202891263827
4286.275726,0.999499485299294
4286.393728,0.9996344368345026
4286.51173,0.9999478533596833
4286.629733,0.999738624164617
4286.747735,0.9995991203737182
4286.865737,0.9997547600762274
4286.98374,0.9996816006998194
4287.101742,0.9998108378934079
4287.219744,0.9998839167381833
4287.337747,0.9997601587665084
4287.455749,0.9998659189896623
4287.573751,0.9996921773871053
4287.691754,0.999777484760189
4287.809756,0.9996978356608422
4287.927759,0.9997593889514824
4288.045761,0.9995968312943536
4288.163763,0.999677052158884
4288.281766,0.9997404136983559
4288.399768,0.9995966113830749
4288.51777,0.999809888073563
4288.635773,0.9995889744941369
4288.753775,0.9998006298768649
4288.871777,0.999780204158646
4288.98978,0.9997384242169122
4289.107782,0.9997187895470736
4289.225785,0.9995807279191145
4289.343787,0.9997745154254688
4289.461789,0.9997274771411023
4289.579792,0.9995929528661723
4289.697794,0.9999017308287313
4289.815796,0.9995447536560774
4289.933799,0.9999648946162084
4290.051801,0.9996450929943965
4290.169803,0.9997620183221331
4290.287806,0.9997448125658537
4290.405808,0.9996535800172635
4290.52381,0.9997471119815668
4290.641813,0.9997601587665084
4290.759815,0.9997428230756562
4290.877818,0.9997890422547151
4290.99582,0.9999191892653634
4291.113822,0.9997920216305003
4291.231825,0.9995205749609289
4291.349827,0.9997119614910589
4291.467829,0.9996935069785854
4291.585832,0.9998150771003476
4291.703834,0.9995136583024818
4291.821836,0.9997126312982975
4291.939839,0.9996372957930802
4292.057841,0.9997568695609967
4292.175844,0.999855090500396
4292.293846,0.9997542002137186
4292.411848,0.9995824372036206
4292.529851,0.9996897581349633
4292.647853,0.9996654359790281
4292.765855,0.9996549995263548
4292.883858,0.9998526308598987
4293.00186,0.9997404236957601
4293.119862,0.9997621482912038
4293.237865,0.9996868190513949
4293.355867,0.9996995051576218
4293.473869,0.9998196162711015
4293.591872,0.9996560091784142
4293.709874,0.9996435035599622
4293.827877,0.999648241881399
4293.945879,0.9997506810851275
4294.063881,0.9996110856468011
4294.181884,0.9995889944859165
4294.299886,0.9996136446544559
4294.417888,0.999838203090532
4294.535891,0.9999000449958343
4294.653893,0.9995213745777087
4294.771895,0.9998324640357173
4294.889898,0.9997206690201647
4295.0079,0.9994758374212273
4295.125903,0.9996333972152289
4295.243905,0.9994980560160519
4295.361907,0.9998291345991556
4295.47991,0.9996594480010006
4295.597912,0.9996939568407648
4295.715914,0.9995762997862981
4295.833917,0.999886916394433
4295.951919,0.9997403937035478
4296.069921,0.9997958208474009
4296.187924,0.9997658374203375
4296.305926,0.9998564403056792
4296.423928,0.9997655174953207
4296.541931,0.9996716039337963
4296.659933,0.9997065330698461
4296.777936,0.9998064787276576
4296.895938,0.9997249078447876
4297.01394,0.9997491514677556
4297.131943,0.9999310253788586
4297.249945,0.999826864989596
4297.367947,0.9996990952809087
4297.48595,0.9995904938705328
4297.603952,0.9996062275487301
4297.721954,0.9996586082874169
4297.839957,0.9999820351613696
4297.957959,0.9998344637026451
4298.075962,0.9997140009055405
4298.193964,0.999632197655872
4298.311966,0.9995579077515893
4298.429969,0.9997428730627986
4298.547971,0.9998903760091489
4298.665973,0.9996217615502051
4298.783976,0.9996568388932462
4298.901978,0.9996168234309002
4299.01998,0.9996985754375143
4299.137983,0.9997496413449598
4299.255985,0.9997068629730564
