nu,[0]Ethane-1-1-2-2-tetrafluoro-1-2-dimethoxy--HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1692.091877,0.9814276320262567
1692.367372,0.9813157556532802
1692.642868,0.9818507185042467
1692.918363,0.9815277427502835
1693.193858,0.9813628599400454
1693.469353,0.9812323473589524
1693.744849,0.9814943713743467
1694.020344,0.9812421597314878
1694.295839,0.980923307845813
1694.571334,0.9810204240604631
1694.84683,0.9812225350845403
1695.122325,0.9809164414066907
1695.39782,0.9807310657178192
1695.673316,0.9804525776423338
1695.948811,0.9806241718574772
1696.224306,0.9803153238894509
1696.499801,0.9808958423777117
1696.775297,0.9811244177369809
1697.050792,0.9799124970779125
1697.326287,0.9796068120681655
1697.601782,0.9791709840157289
1697.877278,0.9784897181188873
1698.152773,0.9786169300508393
1698.428268,0.978634545314117
1698.703763,0.9785063525854879
1698.979259,0.9789458005864923
1699.254754,0.9788488897493998
1699.530249,0.9781316564113454
1699.805744,0.9781414377768162
1700.08124,0.9777795923903634
1700.356735,0.9773983326998033
1700.63223,0.9771940777936502
1700.907726,0.9770191757079287
1701.183221,0.9769322248706604
1701.458716,0.9772536884505021
1701.734211,0.9769498098089721
1702.009707,0.9773748754213069
1702.285202,0.9773338265385718
1702.560697,0.97800059555066
1702.836192,0.9775723250878869
1703.111688,0.9775322454441966
1703.387183,0.9770533719775097
1703.662678,0.9760563095716938
1703.938173,0.9760768069694168
1704.213669,0.9759157675823815
1704.489164,0.9758728282332806
1704.764659,0.9759196712532592
1705.040154,0.9757323126633788
1705.31565,0.9753274677647503
1705.591145,0.9753372210881945
1705.86664,0.9750037127917518
1706.142135,0.9745426450867096
1706.417631,0.9742357124979281
1706.693126,0.9738090906928497
1706.968621,0.9732687765985455
1707.244117,0.9734352197898312
1707.519612,0.9730984694649496
1707.795107,0.9732687765985455
1708.070602,0.9733554013744081
1708.346098,0.9731286359850816
1708.621593,0.9732580707008854
1708.897088,0.972908733763236
1709.172583,0.972978785713907
1709.448079,0.9725254832274467
1709.723574,0.9723650297604892
1709.999069,0.9725118679659887
1710.274564,0.9723154404085107
1710.55006,0.9718196859620317
1710.825555,0.9714932093986826
1711.10105,0.9715767614073758
1711.376545,0.971227056723889
1711.652041,0.9711008054130278
1711.927536,0.9707046771000902
1712.203031,0.9710007871810977
1712.478527,0.9706677910232003
1712.754022,0.9705649056903709
1713.029517,0.9702893043943912
1713.305012,0.9703824566388493
1713.580508,0.9700603431370453
1713.856003,0.9706813804674006
1714.131498,0.970452326691019
1714.406993,0.9702863935308443
1714.682489,0.969956552233242
1714.957984,0.9700370619681851
1715.233479,0.9696578516174102
1715.508974,0.9694484281400106
1715.78447,0.9697713082231315
1716.059965,0.9698207678210599
1716.33546,0.9701563838649534
1716.610955,0.970326176088516
1716.886451,0.9703591677393579
1717.161946,0.9703290870714107
1717.437441,0.970858060556046
1717.712937,0.9712503664529659
1717.988432,0.9710270045562845
1718.263927,0.9709803963786711
1718.539422,0.9710872100969195
1718.814918,0.9713105858424678
1719.090413,0.9712435677241964
1719.365908,0.971293102409274
1719.641403,0.9712406539978637
1719.916899,0.9713300122484481
1720.192394,0.9709337904381964
1720.467889,0.9711474193704137
1720.743384,0.9705949936688085
1721.01888,0.9706085820938386
1721.294375,0.9703591677393579
1721.56987,0.9701757871866632
1721.845365,0.9701660854773
1722.120861,0.9706813804674006
1722.396356,0.971296987589454
1722.671851,0.9716661505812642
1722.947346,0.9721219688869243
1723.222842,0.9723319699114981
1723.498337,0.9724982528951428
1723.773832,0.973018678661921
1724.049328,0.9732648835312252
1724.324823,0.9733884960206607
1724.600318,0.9734916806699286
1724.875813,0.9736221372955371
1725.151309,0.9738285670694267
1725.426804,0.9736717932907563
1725.702299,0.9736153219644297
1725.977794,0.9736523200496235
1726.25329,0.9735452241847986
1726.528785,0.9733446945238807
1726.80428,0.9734722110310122
1727.079775,0.9740691324340923
1727.355271,0.9744091418895107
1727.630766,0.9747132049731546
1727.906261,0.9748467498298498
1728.181756,0.975273826229179
1728.457252,0.9761763718814518
1728.732747,0.9765014927429074
1729.008242,0.9767485788756491
1729.283738,0.9771364250438331
1729.559233,0.9773572828318831
1729.834728,0.9775214926486372
1730.110223,0.977866618646697
1730.385719,0.9781512192401012
1730.661214,0.9783429556686285
1730.936709,0.9779908155936043
1731.212204,0.9780749264204591
1731.4877,0.978198171625473
1731.763195,0.9778803088751895
1732.03869,0.9779340937712487
1732.314185,0.9776827970021674
1732.589681,0.9776925738790218
1732.865176,0.9775821008600166
1733.140671,0.9777062616708704
1733.416166,0.9781150283145256
1733.691662,0.9783361072919081
1733.967157,0.9783723063975572
1734.242652,0.9784094852515941
1734.518147,0.9787979909305136
1734.793643,0.9791807757745278
1735.069138,0.9795127743280907
1735.344633,0.9793345192248694
1735.620129,0.9798252887465009
1735.895624,0.9802516054642693
1736.171119,0.9801741686462322
1736.446614,0.9802643488179719
1736.72211,0.9806712429474235
1736.997605,0.9805800447626106
1737.2731,0.9805094455409903
1737.548595,0.9803555176416966
1737.824091,0.980704586336518
1738.099586,0.9807143934314169
1738.375081,0.9807447960488513
1738.650576,0.9811715128393057
1738.926072,0.9810439688331767
1739.201567,0.9813599158558817
1739.477062,0.9814610011330173
1739.752557,0.9812931856504562
1740.028053,0.9815679862127217
1740.303548,0.9813834687764962
1740.579043,0.9815483550493097
1740.854539,0.9815954705011138
1741.130034,0.9819548001966404
1741.405529,0.9821669253421738
1741.681024,0.9822985445284582
1741.95652,0.9824665319420871
1742.232015,0.9827288855287608
1742.50751,0.9824262516400293
1742.783005,0.9824429530282686
1743.058501,0.9826178434386924
1743.333996,0.98274559206182
1743.609491,0.98238597298943
1743.884986,0.9820392519408302
1744.160482,0.9822710405542688
1744.435977,0.9820294315974126
1744.711472,0.9824429530282686
1744.986967,0.9827121792797104
1745.262463,0.9823790963116875
1745.537958,0.982702352207053
1745.813453,0.9831731793878677
1746.088948,0.9828802374309297
1746.364444,0.9828841689597424
1746.639939,0.9833659002170521
1746.915434,0.9834730929420731
1747.19093,0.9837534227186573
1747.466425,0.983506531595687
1747.74192,0.9835773466152721
1748.017415,0.9833954016365777
1748.292911,0.983264618745415
1748.568406,0.983830158478285
1748.843901,0.9838577061083875
1749.119396,0.9838911578390713
1749.394892,0.9839177232589645
1749.670387,0.9836884971353257
1749.945882,0.9836383303012369
1750.221377,0.9833452497499782
1750.496873,0.9833078833404539
1750.772368,0.9833010002093616
1751.047863,0.9829146388412608
1751.323358,0.9831023934672756
1751.598854,0.9828537000227756
1751.874349,0.9824459003615487
1752.149844,0.9828065241774039
1752.42534,0.9826109651378624
1752.700835,0.9817937728140144
1752.97633,0.9818742832042661
1753.251825,0.9814639455204373
1753.527321,0.9805133675866164
1753.802816,0.980143783717973
1754.078311,0.9797616021725685
1754.353806,0.9797410273949587
1754.629302,0.9799360152600595
1754.904797,0.9800634152228614
1755.180292,0.9805398418049417
1755.455787,0.9801702479573989
1755.731283,0.980049694431094
1756.006778,0.9801535852048174
1756.282273,0.9801643669535542
1756.557768,0.9801467241537347
1756.833264,0.9801035986466401
1757.108759,0.9800732159060169
1757.384254,0.9797204530494148
1757.65975,0.9797008588362967
1757.935245,0.9798115712884808
1758.21074,0.9797243719390648
1758.486235,0.9793815284100036
1758.761731,0.9790936325634142
1759.037226,0.9788821711774324
1759.312721,0.9784867826541361
1759.588216,0.9784163341419619
1759.863712,0.9783488257439726
1760.139207,0.9782451262646134
1760.414702,0.9787382860740834
1760.690197,0.9787079456574941
1760.965693,0.9786042081134413
1761.241188,0.9788958756237598
1761.516683,0.978714796637092
1761.792178,0.9785973579079603
1762.067674,0.9787079456574941
1762.343169,0.9788919600480884
1762.618664,0.9792072140123882
1762.894159,0.9791768590592581
1763.169655,0.9791474841941115
1763.44515,0.978992791112684
1763.720645,0.9788821711774324
1763.996141,0.9788851078283509
1764.271636,0.9789624428065608
1764.547131,0.9789154537370527
1764.822626,0.9783693712850408
1765.098122,0.9781580663226006
1765.373617,0.9788283341385497
1765.649112,0.9792747816412115
1765.924607,0.9794353958754078
1766.200103,0.9797204530494148
1766.475598,0.9801604463039277
1766.751093,0.9799761934603326
1767.026588,0.9801300618010546
1767.302084,0.9802339610941707
1767.577579,0.9804290470628385
1767.853074,0.9804123799107096
1768.128569,0.9802849345854469
1768.404065,0.9806643782727492
1768.67956,0.9811381535749799
1768.955055,0.9813599158558817
1769.230551,0.9817898456467775
1769.506046,0.9816357167404467
1769.781541,0.9814570752968644
1770.057036,0.9814099664878706
1770.332532,0.9812961295344289
1770.608027,0.981111663202455
1770.883522,0.9807918729288978
1771.159017,0.9808085465324627
1771.434513,0.9808958423777117
1771.710008,0.9814374463516485
1771.985503,0.9818438455732724
1772.260998,0.9814305763135692
1772.536494,0.9814168363816806
1772.811989,0.9816317902054328
1773.087484,0.9817662829732352
1773.362979,0.9816494597366818
1773.638475,0.9818841019961919
1773.91397,0.9818644645105276
1774.189465,0.9819616739042997
1774.46496,0.9820019351582798
1774.740456,0.9824124977687837
1775.015951,0.9825166390129356
1775.291446,0.9826414265499311
1775.566942,0.9829883602036905
1775.842437,0.9832075910513469
1776.117932,0.9832508531371121
1776.393427,0.9832075910513469
1776.668923,0.9831603982196135
1776.944418,0.9829854112430333
1777.219913,0.9826453571234984
1777.495408,0.9824429530282686
1777.770904,0.9829008781326423
1778.046399,0.9827387128667527
1778.321894,0.982338819594417
1778.597389,0.9823289962553379
1778.872885,0.9822346971981245
1779.14838,0.9824262516400293
1779.423875,0.9826040868851803
1779.69937,0.9825677312065497
1779.974866,0.9826512530133288
1780.250361,0.9827662299359502
1780.525856,0.9828910491730058
1780.801352,0.9829077584628704
1781.076847,0.9830149012477185
1781.352342,0.9827495230520502
1781.627837,0.9821099613124767
1781.903333,0.9824596547004338
1782.178828,0.9827760576473881
1782.454323,0.9828537000227756
1782.729818,0.9830827316160253
1783.005314,0.9829146388412608
1783.280809,0.9828301118170347
1783.556304,0.9828635286089187
1783.831799,0.98279276498238
1784.107295,0.9829244680367952
1784.38279,0.9832911672485244
1784.658285,0.9828733572933481
1784.93378,0.9830021221370667
1785.209276,0.9830729008378631
1785.484771,0.982964768766144
1785.760266,0.982971649543608
1786.035761,0.9829952411462952
1786.311257,0.9828910491730058
1786.586752,0.9830522565237116
1786.862247,0.9827898166085076
1787.137743,0.9828438715349179
1787.413238,0.9825372720790013
1787.688733,0.98180751802305
1787.964228,0.9816524046894785
1788.239724,0.9816995251357852
1788.515219,0.9824124977687837
1788.790714,0.9823486430317301
1789.066209,0.9825235166534804
1789.341705,0.9827662299359502
1789.6172,0.9827053003185319
1789.892695,0.9830119522074383
1790.16819,0.9832951004210597
1790.443686,0.9834426057487459
1790.719181,0.9834662086545176
1790.994676,0.9837662115962802
1791.270171,0.983658986923067
1791.545667,0.9837730979838637
1791.821162,0.983584231680796
1792.096657,0.9836993177683075
1792.372153,0.9836245594610088
1792.647648,0.9836550522949886
1792.923143,0.983584231680796
1793.198638,0.9834730929420731
1793.474134,0.9831869439087306
1793.749629,0.9832508531371121
1794.025124,0.9827121792797104
1794.300619,0.9824262516400293
1794.576115,0.9830453751820007
1794.85161,0.9829883602036905
1795.127105,0.9827662299359502
1795.4026,0.9825205690873517
1795.678096,0.9824635845469123
1795.953591,0.9824832340150973
1796.229086,0.9820726418430213
1796.504581,0.982338819594417
1796.780077,0.982621773917927
1797.055572,0.9829441267227421
1797.331067,0.9833314830128491
1797.606563,0.9836757092679842
1797.882058,0.9835301360356975
1798.157553,0.9836924318971837
1798.433048,0.9842247534828457
1798.708544,0.9843970078865258
1798.984039,0.9843970078865258
1799.259534,0.9845820919213627
1799.535029,0.9849740335851648
1799.810525,0.9852331158238187
1800.08602,1.0
1800.361515,1.0
1800.63701,1.0
1800.912506,1.0
1801.188001,1.0
1801.463496,1.0
1801.738991,1.0
1802.014487,1.0
1802.289982,1.0
1802.565477,1.0
1802.840972,1.0
1803.116468,1.0
1803.391963,1.0
1803.667458,1.0
1803.942954,1.0
1804.218449,1.0
1804.493944,1.0
1804.769439,1.0
1805.044935,1.0
1805.32043,1.0
1805.595925,1.0
1805.87142,1.0
1806.146916,1.0
1806.422411,1.0
1806.697906,1.0
1806.973401,1.0
1807.248897,1.0
1807.524392,1.0
1807.799887,1.0
1808.075382,1.0
1808.350878,1.0
1808.626373,1.0
1808.901868,1.0
1809.177364,1.0
1809.452859,1.0
1809.728354,1.0
1810.003849,1.0
1810.279345,1.0
1810.55484,1.0
1810.830335,1.0
1811.10583,1.0
1811.381326,1.0
1811.656821,1.0
1811.932316,1.0
1812.207811,1.0
1812.483307,1.0
1812.758802,1.0
1813.034297,1.0
1813.309792,1.0
1813.585288,1.0
1813.860783,1.0
1814.136278,1.0
1814.411773,1.0
1814.687269,1.0
1814.962764,1.0
1815.238259,1.0
1815.513755,1.0
1815.78925,1.0
1816.064745,1.0
1816.34024,1.0
1816.615736,1.0
1816.891231,1.0
1817.166726,1.0
1817.442221,1.0
1817.717717,1.0
1817.993212,1.0
1818.268707,1.0
1818.544202,1.0
1818.819698,1.0
1819.095193,1.0
1819.370688,1.0
1819.646183,1.0
1819.921679,1.0
1820.197174,1.0
1820.472669,1.0
1820.748165,1.0
1821.02366,1.0
1821.299155,1.0
1821.57465,1.0
1821.850146,1.0
1822.125641,1.0
1822.401136,1.0
1822.676631,1.0
1822.952127,1.0
1823.227622,1.0
1823.503117,1.0
1823.778612,1.0
1824.054108,1.0
1824.329603,1.0
1824.605098,1.0
1824.880593,1.0
1825.156089,1.0
1825.431584,1.0
1825.707079,1.0
1825.982575,1.0
1826.25807,1.0
1826.533565,1.0
1826.80906,1.0
1827.084556,1.0
1827.360051,1.0
1827.635546,1.0
1827.911041,1.0
1828.186537,1.0
1828.462032,1.0
1828.737527,1.0
1829.013022,1.0
1829.288518,1.0
1829.564013,1.0
1829.839508,1.0
1830.115003,1.0
1830.390499,1.0
1830.665994,1.0
1830.941489,1.0
1831.216984,1.0
1831.49248,1.0
1831.767975,1.0
1832.04347,1.0
1832.318966,1.0
1832.594461,1.0
1832.869956,1.0
1833.145451,1.0
1833.420947,1.0
1833.696442,1.0
1833.971937,1.0
1834.247432,1.0
1834.522928,1.0
1834.798423,1.0
1835.073918,1.0
1835.349413,1.0
1835.624909,1.0
1835.900404,1.0
1836.175899,1.0
1836.451394,1.0
1836.72689,1.0
1837.002385,1.0
1837.27788,1.0
1837.553376,1.0
1837.828871,1.0
1838.104366,1.0
1838.379861,1.0
1838.655357,1.0
1838.930852,1.0
1839.206347,1.0
1839.481842,1.0
1839.757338,1.0
1840.032833,1.0
1840.308328,1.0
1840.583823,1.0
1840.859319,1.0
1841.134814,1.0
1841.410309,1.0
1841.685804,1.0
1841.9613,1.0
1842.236795,1.0
1842.51229,1.0
1842.787785,1.0
1843.063281,1.0
1843.338776,1.0
1843.614271,1.0
1843.889767,1.0
1844.165262,1.0
1844.440757,1.0
1844.716252,1.0
1844.991748,1.0
1845.267243,1.0
1845.542738,1.0
1845.818233,1.0
1846.093729,1.0
1846.369224,1.0
1846.644719,1.0
1846.920214,1.0
1847.19571,1.0
1847.471205,1.0
1847.7467,1.0
1848.022195,1.0
1848.297691,1.0
1848.573186,1.0
1848.848681,1.0
1849.124177,1.0
1849.399672,1.0
1849.675167,1.0
1849.950662,1.0
1850.226158,1.0
1850.501653,1.0
1850.777148,1.0
1851.052643,1.0
1851.328139,1.0
1851.603634,1.0
1851.879129,1.0
1852.154624,1.0
1852.43012,1.0
1852.705615,1.0
1852.98111,1.0
1853.256605,1.0
1853.532101,1.0
1853.807596,1.0
1854.083091,1.0
1854.358586,1.0
1854.634082,1.0
1854.909577,1.0
1855.185072,1.0
1855.460568,1.0
1855.736063,1.0
1856.011558,1.0
1856.287053,1.0
1856.562549,1.0
1856.838044,1.0
1857.113539,1.0
1857.389034,1.0
1857.66453,1.0
1857.940025,1.0
1858.21552,1.0
1858.491015,1.0
1858.766511,1.0
1859.042006,1.0
1859.317501,1.0
1859.592996,1.0
1859.868492,1.0
1860.143987,1.0
1860.419482,1.0
1860.694978,1.0
1860.970473,1.0
1861.245968,1.0
1861.521463,1.0
1861.796959,1.0
1862.072454,1.0
1862.347949,1.0
1862.623444,1.0
1862.89894,1.0
1863.174435,1.0
1863.44993,1.0
1863.725425,1.0
1864.000921,1.0
1864.276416,1.0
1864.551911,1.0
1864.827406,1.0
1865.102902,1.0
1865.378397,1.0
1865.653892,1.0
1865.929388,1.0
1866.204883,1.0
1866.480378,1.0
1866.755873,1.0
1867.031369,1.0
1867.306864,1.0
1867.582359,1.0
1867.857854,1.0
1868.13335,1.0
1868.408845,1.0
1868.68434,1.0
1868.959835,1.0
1869.235331,1.0
1869.510826,1.0
1869.786321,1.0
1870.061816,1.0
1870.337312,1.0
1870.612807,1.0
1870.888302,1.0
1871.163797,1.0
1871.439293,1.0
1871.714788,1.0
1871.990283,1.0
