nu,[1](Z)-HFC-1225ye-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1233.623916,0.42630935960918326
1233.684181,0.4271841901913559
1233.744446,0.4220928354171593
1233.804711,0.4220928354171593
1233.864976,0.42806509664527975
1233.925241,0.43233695774317304
1233.985506,0.42967765111125833
1234.045771,0.42806509664527975
1234.106036,0.4314515748073772
1234.166301,0.43396994431943864
1234.226565,0.434860495208076
1234.28683,0.43665144973385045
1234.347095,0.44101340816289014
1234.40736,0.44191841296260354
1234.467625,0.43935391771911636
1234.52789,0.44101340816289014
1234.588155,0.4454144864959399
1234.64842,0.44724890718769233
1234.708685,0.4437384352236271
1234.76895,0.44282970319998843
1234.829215,0.44633298606786853
1234.88948,0.44909088286334486
1234.949745,0.44817118956119395
1235.01001,0.44909088286334486
1235.070275,0.45171672961625686
1235.13054,0.45264369873068017
1235.190805,0.45171672961625686
1235.25107,0.4545078926267413
1235.311335,0.45810356315663
1235.3716,0.45810356315663
1235.431865,0.457165412784838
1235.49213,0.46093879985198877
1235.552395,0.4645807002877227
1235.61266,0.4626751921111784
1235.672925,0.4590482291686597
1235.73319,0.4618846936015188
1235.793455,0.4674560244618786
1235.85372,0.46841997640188276
1235.913985,0.4655387229548738
1235.97425,0.4655387229548738
1236.034515,0.4701845508341831
1236.09478,0.472120985986479
1236.155045,0.4730945576521394
1236.21531,0.47781578872726704
1236.275575,0.4815958510278642
1236.33584,0.4797836528095129
1236.396105,0.47585599596846784
1236.45637,0.47488149038623423
1236.516635,0.4768372696850799
1236.5769,0.4768372696850799
1236.637164,0.4768372696850799
1236.697429,0.48060959079539184
1236.757694,0.4845764832232524
1236.817959,0.4825889610330902
1236.878224,0.4797836528095129
1236.938489,0.48557088392633335
1236.998754,0.49328410156344665
1237.059019,0.4943013141819442
1237.119284,0.4914279215982613
1237.179549,0.4914279215982613
1237.239814,0.4943013141819442
1237.300079,0.4924413065448821
1237.360344,0.4924413065448821
1237.420609,0.49838121640999744
1237.480874,0.5033547948376421
1237.541139,0.5002586571604348
1237.601404,0.4943013141819442
1237.661669,0.49531567123676207
1237.721934,0.4992341773638288
1237.782199,0.49838121640999744
1237.842464,0.4973556078437054
1237.902729,0.5023239744601138
1237.962994,0.5094263450341258
1238.023259,0.5115243958532765
1238.083524,0.5073368995078514
1238.143789,0.5083780069223378
1238.204054,0.5115243958532765
1238.264319,0.5123998508708991
1238.324584,0.5123998508708991
1238.384849,0.5134564825206323
1238.445114,0.5145101479478601
1238.505379,0.5123998508708991
1238.565644,0.5115243958532765
1238.625909,0.5145101479478601
1238.686174,0.5166291361939256
1238.746439,0.5134564825206323
1238.806704,0.5115243958532765
1238.866969,0.5155711312902763
1238.927234,0.5196498809729893
1238.987499,0.5187568514033072
1239.047763,0.5166291361939256
1239.108028,0.5207162558898203
1239.168293,0.5259179852391697
1239.228558,0.5280839561798034
1239.288823,0.5269972229496052
1239.349088,0.5280839561798034
1239.409353,0.5280839561798034
1239.469618,0.5228608037285104
1239.529883,0.5217900369917635
1239.590148,0.5259179852391697
1239.650413,0.5322616964332652
1239.710678,0.533353952090485
1239.770943,0.533353952090485
1239.831208,0.5344537936796876
1239.891473,0.5366549189857469
1239.951738,0.5377561899867694
1240.012003,0.5408950562532551
1240.072268,0.5474194233969728
1240.132533,0.5519377559627949
1240.192798,0.5496739470997076
1240.253063,0.5474194233969728
1240.313328,0.5508074425301848
1240.373593,0.554022488554536
1240.433858,0.554022488554536
1240.494123,0.5551649512134842
1240.554388,0.5597472144128882
1240.614653,0.5630144416095164
1240.674918,0.5618614442303198
1240.735183,0.5607052009946243
1240.795448,0.5653331927340454
1240.855713,0.5709806259139082
1240.915978,0.574508721949023
1240.976243,0.5766787076837322
1241.036508,0.5766787076837322
1241.096773,0.5766787076837322
1241.157038,0.5766787076837322
1241.217303,0.5802478146825746
1241.277568,0.5836347032495923
1241.337833,0.5848323815921181
1241.398097,0.5848323815921181
1241.458362,0.5860383780480669
1241.518627,0.5848323815921181
1241.578892,0.5802478146825746
1241.639157,0.5778678902590787
1241.699422,0.5836347032495923
1241.759687,0.5848323815921181
1241.819952,0.5709806259139082
1241.880217,0.5519377559627949
1241.940482,0.5496739470997076
1242.000747,0.5641754467839917
1242.061012,0.5754977272515127
1242.121277,0.5733321854309914
1242.181542,0.5686387114722332
1242.241807,0.5721523367903372
1242.302072,0.5824336532671113
1242.362337,0.5894590659545443
1242.422602,0.5943243885574474
1242.482867,0.5955499587017219
1242.543132,0.5977994196155705
1242.603397,0.6002614311982817
1242.663662,0.6027335824713883
1242.723927,0.605010176761125
1242.784192,0.605010176761125
1242.844457,0.605010176761125
1242.904722,0.6100038563192053
1242.964987,0.6123079112721739
1243.025252,0.607501885541642
1243.085517,0.6027335824713883
1243.145782,0.6027335824713883
1243.206047,0.605010176761125
1243.266312,0.606251719770271
1243.326577,0.606251719770271
1243.386842,0.6100038563192053
1243.447107,0.6112556468715884
1243.507372,0.607501885541642
1243.567637,0.606251719770271
1243.627902,0.6123079112721739
1243.688167,0.6173618254329897
1243.748432,0.6148296754630914
1243.808696,0.6112556468715884
1243.868961,0.6148296754630914
1243.929226,0.6209653473340863
1243.989491,0.6199044039552593
1244.049756,0.6148296754630914
1244.110021,0.6148296754630914
1244.170286,0.6173618254329897
1244.230551,0.6148296754630914
1244.290816,0.6123079112721739
1244.351081,0.6148296754630914
1244.411346,0.6209653473340863
1244.471611,0.6235227668086352
1244.531876,0.6235227668086352
1244.592141,0.6273817951398404
1244.652406,0.6323450933979535
1244.712671,0.6323450933979535
1244.772936,0.6310438032945398
1244.833201,0.6349493798745406
1244.893466,0.6386555597875291
1244.953731,0.6349493798745406
1245.013996,0.6297451910895567
1245.074261,0.6310438032945398
1245.134526,0.637341283503711
1245.194791,0.6399661465775749
1245.255056,0.6399661465775749
1245.315321,0.6439269441973562
1245.375586,0.6503529912737462
1245.435851,0.6503529912737462
1245.496116,0.6490211332625243
1245.556381,0.6503529912737462
1245.616646,0.6554980176257273
1245.676911,0.6581976584398262
1245.737176,0.6581976584398262
1245.797441,0.6581976584398262
1245.857706,0.6568497353332626
1245.917971,0.6554980176257273
1245.978236,0.6568497353332626
1246.038501,0.662046158265004
1246.098766,0.6675106057966674
1246.159031,0.6675106057966674
1246.219295,0.6661369493006878
1246.27956,0.6688804061041502
1246.339825,0.6727913682489541
1246.40009,0.6714068445793546
1246.460355,0.6700318703780507
1246.52062,0.6727913682489541
1246.580885,0.6755622309949272
1246.64115,0.6769485540641108
1246.701415,0.6781071263885827
1246.76168,0.6823039813418018
1246.821945,0.6837109762505617
1246.88221,0.6795054668651344
1246.942475,0.6769485540641108
1247.00274,0.6837109762505617
1247.063005,0.6919510934965054
1247.12327,0.6933779819396093
1247.183535,0.690534046724041
1247.2438,0.6919510934965054
1247.304065,0.6974252077976467
1247.36433,0.7031816696510879
1247.424595,0.7031816696510879
1247.48486,0.7002975239681389
1247.545125,0.6974252077976467
1247.60539,0.6988633845391665
1247.665655,0.7043921828658205
1247.72592,0.7101777415964388
1247.786185,0.7115924024228882
1247.84645,0.7101777415964388
1247.906715,0.7101777415964388
1247.96698,0.7130098812273404
1248.027245,0.7115924024228882
1248.08751,0.707293192227961
1248.147775,0.7101777415964388
1248.20804,0.7201973552629103
1248.268305,0.7274427334078406
1248.32857,0.7274427334078406
1248.388835,0.725967522504689
1248.4491,0.7245315289129246
1248.509365,0.7245315289129246
1248.569629,0.7230694524189342
1248.629894,0.7245315289129246
1248.690159,0.728884496894816
1248.750424,0.7318131918362473
1248.810689,0.7318131918362473
1248.870954,0.7303583316504939
1248.931219,0.7318131918362473
1248.991484,0.733270950076378
1249.051749,0.7347536544227533
1249.112014,0.7391680366885999
1249.172279,0.7406626651892732
1249.232544,0.7391680366885999
1249.292809,0.7406626651892732
1249.353074,0.7466042649659164
1249.413339,0.7511123784479473
1249.473604,0.7495966628316487
1249.533869,0.7451199998122818
1249.594134,0.7481139298293232
1249.654399,0.7526085803081506
1249.714664,0.7526085803081506
1249.774929,0.7495966628316487
1249.835194,0.7526085803081506
1249.895459,0.7556325998221015
1249.955724,0.7541077625745762
1250.015989,0.7511123784479473
1250.076254,0.7526085803081506
1250.136519,0.7586687700001028
1250.196784,0.760172422289226
1250.257049,0.7586687700001028
1250.317314,0.761709522530829
1250.377579,0.7678199603072218
1250.437844,0.7678199603072218
1250.498109,0.7647471673338684
1250.558374,0.7662935179001441
1250.618639,0.7708973909064093
1250.678904,0.7724561774804406
1250.739169,0.7724561774804406
1250.799434,0.7739948957905555
1250.859699,0.7786528249790852
1250.919964,0.7817736738155437
1250.980228,0.7817736738155437
1251.040493,0.7833544526857926
1251.100758,0.7849148801570172
1251.161023,0.7833544526857926
1251.221288,0.7802272933632393
1251.281553,0.7833544526857926
1251.341818,0.7896385262051742
1251.402083,0.792803405849445
1251.462348,0.792803405849445
1251.522613,0.792803405849445
1251.582878,0.792803405849445
1251.643143,0.7912352081339316
1251.703408,0.7896385262051742
1251.763673,0.7912352081339316
1251.823938,0.7944064872964212
1251.884203,0.7959889302146254
1251.944468,0.7975745253296324
1252.004733,0.7991872541785541
1252.064998,0.8007792202952935
1252.125263,0.8023984291706692
1252.185528,0.8072192196145861
1252.245793,0.8120770939817608
1252.306058,0.8104626674519084
1252.366323,0.8039887519604305
1252.426588,0.8023984291706692
1252.486853,0.8072192196145861
1252.547118,0.8120770939817608
1252.607383,0.8104626674519084
1252.667648,0.8120770939817608
1252.727913,0.8153319076452644
1252.788178,0.8186079526752806
1252.848443,0.8169805426594814
1252.908708,0.8169805426594814
1252.968973,0.8169805426594814
1253.029238,0.8153319076452644
1253.089503,0.8120770939817608
1253.149768,0.8153319076452644
1253.210033,0.8202386044615031
1253.270298,0.8186079526752806
1253.330563,0.8137191476274331
1253.390827,0.8137191476274331
1253.451092,0.8218971610206756
1253.511357,0.8235343648486246
1253.571622,0.8218971610206756
1253.631887,0.8251995855723193
1253.692152,0.8351532817669405
1253.752417,0.8401960680806081
1253.812682,0.8318110228149076
1253.872947,0.8251995855723193
1253.933212,0.8285069943222313
1253.993477,0.8334929792851073
1254.053742,0.8301573648149367
1254.114007,0.8285069943222313
1254.174272,0.8334929792851073
1254.234537,0.8368419964236938
1254.294802,0.8351532817669405
1254.355067,0.8351532817669405
1254.415332,0.8401960680806081
1254.475597,0.8418697229904037
1254.535862,0.8368419964236938
1254.596127,0.8351532817669405
1254.656392,0.8418697229904037
1254.716657,0.8435467117895895
1254.776922,0.8385005850374796
1254.837187,0.8368419964236938
1254.897452,0.8452523983108008
1254.957717,0.8520500583047059
1255.017982,0.8486486653925008
1255.078247,0.8452523983108008
1255.138512,0.8469361253361856
1255.198777,0.8503306543695596
1255.259042,0.8503306543695596
1255.319307,0.8503306543695596
1255.379572,0.853747326142118
1255.439837,0.8571777262754517
1255.500102,0.853747326142118
1255.560367,0.8520500583047059
1255.620632,0.8554479749054321
1255.680897,0.8554479749054321
1255.741161,0.8520500583047059
1255.801426,0.853747326142118
1255.861691,0.8606219099308118
1255.921956,0.8623276294175081
1255.982221,0.8588852083319027
1256.042486,0.8571777262754517
1256.102751,0.8623276294175081
1256.163016,0.8657925056453473
1256.223281,0.8623276294175081
1256.283546,0.8606219099308118
1256.343811,0.8657925056453473
1256.404076,0.8657925056453473
1256.464341,0.8623276294175081
1256.524606,0.8640712917349688
1256.584871,0.8692713039219122
1256.645136,0.8710028761596601
1256.705401,0.867543174086591
1256.765666,0.8692713039219122
1256.825931,0.879782993689768
1256.886196,0.8832915073154146
1256.946461,0.8762621279388907
1257.006726,0.8727640801867019
1257.066991,0.8762621279388907
1257.127256,0.879782993689768
1257.187521,0.8762621279388907
1257.247786,0.8780076257678001
1257.308051,0.8850775594655461
1257.368316,0.8868317491079402
1257.428581,0.879782993689768
1257.488846,0.8780076257678001
1257.549111,0.8868317491079402
1257.609376,0.8921955000114775
1257.669641,0.8886249597741597
1257.729906,0.8832915073154146
1257.790171,0.8850775594655461
1257.850436,0.8903950841336923
1257.910701,0.8921955000114775
1257.970966,0.8903950841336923
1258.031231,0.8921955000114775
1258.091496,0.8939727368206226
1258.15176,0.8939727368206226
1258.212025,0.8939727368206226
1258.27229,0.895753513852371
1258.332555,0.895753513852371
1258.39282,0.8939727368206226
1258.453085,0.8993437035001578
1258.51335,0.9065845339669089
1258.573615,0.9065845339669089
1258.63388,0.895753513852371
1258.694145,0.8921955000114775
1258.75441,0.8975647646978211
1258.814675,0.9065845339669089
1258.87494,0.9065845339669089
1258.935205,0.9011622138583357
1258.99547,0.9011622138583357
1259.055735,0.9029573121943608
1259.116,0.9047831294195522
1259.176265,0.9065845339669089
1259.23653,0.9065845339669089
1259.296795,0.9065845339669089
1259.35706,0.9065845339669089
1259.417325,0.9083877082963276
1259.47759,0.910225416233164
1259.537855,0.910225416233164
1259.59812,0.9083877082963276
1259.658385,0.910225416233164
1259.71865,0.910225416233164
1259.778915,0.9029573121943608
1259.83918,0.8975647646978211
1259.899445,0.9029573121943608
1259.95971,0.9120358321878179
1260.019975,0.9156986071008996
1260.08024,0.9138809204383338
1260.140505,0.9138809204383338
1260.20077,0.9156986071008996
1260.261035,0.910225416233164
1260.3213,0.9047831294195522
1260.381565,0.9083877082963276
1260.44183,0.9156986071008996
1260.502095,0.9120358321878179
1260.562359,0.9029573121943608
1260.622624,0.8993437035001578
1260.682889,0.9065845339669089
1260.743154,0.9120358321878179
1260.803419,0.9083877082963276
1260.863684,0.9047831294195522
1260.923949,0.9083877082963276
1260.984214,0.910225416233164
1261.044479,0.9065845339669089
1261.104744,0.9065845339669089
1261.165009,0.910225416233164
1261.225274,0.9120358321878179
1261.285539,0.9120358321878179
1261.345804,0.9120358321878179
1261.406069,0.9138809204383338
1261.466334,0.9138809204383338
1261.526599,0.9120358321878179
1261.586864,0.910225416233164
1261.647129,0.910225416233164
1261.707394,0.9083877082963276
1261.767659,0.9065845339669089
1261.827924,0.910225416233164
1261.888189,0.9120358321878179
1261.948454,0.9083877082963276
1262.008719,0.9047831294195522
1262.068984,0.9083877082963276
1262.129249,0.9138809204383338
1262.189514,0.9138809204383338
1262.249779,0.910225416233164
1262.310044,0.910225416233164
1262.370309,0.9138809204383338
1262.430574,0.9138809204383338
1262.490839,0.9120358321878179
1262.551104,0.9120358321878179
1262.611369,0.9156986071008996
1262.671634,0.9138809204383338
1262.731899,0.9083877082963276
1262.792164,0.9065845339669089
1262.852429,0.9138809204383338
1262.912693,0.9193760918747022
1262.972958,0.9212037870937856
1263.033223,0.9193760918747022
1263.093488,0.9175511053047506
1263.153753,0.9193760918747022
1263.214018,0.9175511053047506
1263.274283,0.9175511053047506
1263.334548,0.9156986071008996
1263.394813,0.9156986071008996
1263.455078,0.9175511053047506
1263.515343,0.9193760918747022
1263.575608,0.9193760918747022
1263.635873,0.9193760918747022
1263.696138,0.9193760918747022
1263.756403,0.9230674225167713
1263.816668,0.9230674225167713
1263.876933,0.9230674225167713
1263.937198,0.9193760918747022
