nu,[0]Isopentane-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
819.35914,0.9982506319311885
819.600194,0.9984824526412658
819.841248,0.9985021229393346
820.082302,0.9984024773998603
820.323356,0.9986131625490933
820.56441,0.9986526085480674
820.805464,0.9988242916872198
821.046518,0.9985165014734301
821.287572,0.9987106319501875
821.528626,0.9986291404875173
821.76968,0.998658101152519
822.010734,0.9987839400009452
822.251788,0.998721717699728
822.492842,0.9989058989654626
822.733896,0.9988462660633541
822.97495,0.9988830242822924
823.216004,0.9991622211328433
823.457058,0.9992041568512792
823.698112,0.9990808227024977
823.939166,0.9991726924077902
824.18022,0.9992142088956587
824.421274,0.9989972031371651
824.662328,0.9992353824690785
824.903382,0.9992970371942055
825.144436,0.9992539284498833
825.38549,0.9992628318420503
825.626544,0.9994625744648646
825.867598,0.9992929500776816
826.108652,0.9994398369499358
826.349706,0.9993916051472473
826.59076,0.9995181161433389
826.831814,0.9994722493094116
827.072868,0.9994101740157753
827.313922,0.9994582268121218
827.554976,0.9995461530197121
827.79603,0.9995016342254974
828.037084,0.9994516803821758
828.278138,0.99956116631568
828.519192,0.9996426738561986
828.760246,0.9995622858248132
829.0013,0.99960617756842
829.242354,0.9995950820014294
829.483408,0.9996337870723299
829.724462,0.9996750028230277
829.965516,0.9996605776168151
830.20657,0.999678551675587
830.447624,0.999720019201941
830.688678,0.9997669771540418
830.929732,0.999681830626614
831.170786,0.9997180397582627
831.41184,0.9997014245825143
831.652894,0.9997940112186029
831.893948,0.9998514110404331
832.135002,0.9997795343061336
832.376056,0.9997723259216775
832.61711,0.9998732880286401
832.858164,0.999797900424871
833.099218,0.9997212088694717
833.340272,0.9998937856411445
833.581326,0.9998702084236555
833.82238,0.9997638378906621
834.063434,0.9996820505566408
834.304488,0.9998119976746525
834.545542,0.9998921158199168
834.786596,0.9998962353839203
835.02765,0.9999468084147225
835.268704,0.9999654495968789
835.509758,0.9997952709598508
835.750812,0.9999553339975555
835.991866,0.9997579193062609
836.23292,0.9999290415176723
