nu,[0]CFC-13-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
684.156612,0.9986508109749898
684.275814,0.998685864233636
684.395016,0.9987465861801099
684.514218,0.9986194538318349
684.63342,0.9985115089034041
684.752622,0.998520295843345
684.871824,0.9986336343287606
684.991026,0.9986792729286834
685.110228,0.9986914568901352
685.22943,0.9986124635201242
685.348632,0.998452598462254
685.467834,0.9985699235352863
685.587036,0.9986951520553617
685.706238,0.9987336025588833
685.82544,0.9986814700255007
685.944642,0.9986515100308021
686.063844,0.9983800135968376
686.183046,0.9985266863936881
686.302248,0.998667288849313
686.42145,0.9986796724004725
686.540652,0.998724913614338
686.659854,0.9985677266838711
686.779056,0.9984398183507865
686.898258,0.9985244896373945
687.01746,0.9987739522114842
687.136662,0.9987381967440218
687.255864,0.9988143034942439
687.375066,0.998668986585147
687.494268,0.9985175998421858
687.61347,0.9985727195349866
687.732672,0.9987746513534954
687.851874,0.998844068603986
687.971076,0.9988389745122261
688.090278,0.9987186216672019
688.20948,0.99855115059719
688.328682,0.9986583008841592
688.447884,0.9987408933407933
688.567086,0.9988678413757137
688.686288,0.9988138040872171
688.80549,0.9987421917047986
688.924692,0.9986013789832984
689.043894,0.998741892082186
689.163096,0.998827587812821
689.282298,0.9988387747444512
689.4015,0.998834180096655
689.520702,0.998765462668971
689.639904,0.9985971848663143
689.759106,0.9987527784281403
689.878308,0.9988289861724228
689.99751,0.9988372764874127
690.116712,0.9987970241562603
690.235914,0.9986583008841592
690.355116,0.9985818065880804
690.474318,0.9987292081406998
690.59352,0.9987893334487835
690.712722,0.9987044399634646
690.831924,0.9986279421332677
690.951126,0.998498029089023
691.070328,0.998337084179242
691.18953,0.9983723261003298
691.308732,0.9983062360399471
691.427934,0.9980959150741053
691.547136,0.9978115980507838
691.666338,0.997752130251698
691.78554,0.9978436283171642
691.904742,0.998475762831244
692.023944,0.9987849387853845
692.143146,0.998904900060063
692.262348,0.9989515500081637
692.38155,0.9989325701090231
692.500752,0.9988326818465086
692.619954,0.9989804201251301
692.739156,0.9989746260554961
692.858358,0.9989690318132541
692.97756,0.9988702386614097
693.096762,0.9988352788148575
693.215964,0.9986707841909408
693.335166,0.998665591116365
693.454368,0.9986322362426512
693.57357,0.9985751161123894
693.692772,0.9984023775596176
693.811974,0.9982574200585652
693.931176,0.9983235068872229
694.050378,0.998230866764352
694.16958,0.9980227573247946
694.288782,0.9976512626102747
694.407984,0.9973566996867821
694.527186,0.9968406014367737
694.646388,0.9965008363919862
694.76559,0.995953310006338
694.884792,0.9953814982318687
