nu,[0]HFC-1234yf-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1112.34193,0.9340091913088017
1112.460932,0.9340727060932889
1112.579934,0.9286169038276718
1112.698936,0.9398528110199266
1112.817938,0.9440737413978221
1112.93694,0.9318904631617515
1113.055942,0.9286317618169967
1113.174944,0.9231754277233871
1113.293946,0.9367142555275733
1113.412948,0.9145885380834554
1113.53195,0.9123058347525537
1113.650952,0.9401084857547115
1113.769954,0.9033456673289745
1113.888956,0.9077039498193552
1114.007958,0.8915444349641242
1114.12696,0.9043760686068654
1114.245962,0.9198027813656385
1114.364964,0.9007657897039477
1114.483966,0.9221789364635851
1114.602968,0.925631566370084
1114.72197,0.8986604619501734
1114.840972,0.9229058998514763
1114.959974,0.9203539082777079
1115.078976,0.9316183908709958
1115.197978,0.9157489719093097
1115.31698,0.9036257478960913
1115.435982,0.917781439537919
1115.554984,0.8887849266635072
1115.673986,0.9214396454518633
1115.792988,0.9127356320100307
1115.91199,0.9177227034053649
1116.030992,0.9013965464958618
1116.149994,0.912892636040696
1116.268996,0.9064177377583807
1116.387998,0.8925167482126884
1116.507,0.9160356461997033
1116.626002,0.9131701975892702
1116.745004,0.9134487569776822
1116.864006,0.9152097545799475
1116.983008,0.9171172062571559
1117.10201,0.9184204377654256
1117.221012,0.8934454484712572
1117.340014,0.895278890276387
1117.459016,0.8979328417019768
1117.578018,0.8985795861480635
1117.69702,0.8923471861394351
1117.816022,0.8896385698762865
1117.935024,0.9040867145640272
1118.054026,0.9246814307295848
1118.173028,0.9117112052185881
1118.29203,0.9169631435081379
1118.411032,0.927217604873286
1118.530034,0.9135401064207761
1118.649036,0.9040324709884769
1118.768038,0.8879143440905134
1118.88704,0.9096166790749873
1119.006042,0.8978161180197594
1119.125044,0.8979777394664967
1119.244046,0.9136954214402702
1119.363048,0.9077783845950245
1119.48205,0.9092301741245001
1119.601052,0.894258853872692
1119.720054,0.9027496558939461
1119.839056,0.8991638527451328
1119.958058,0.8966048840273337
1120.07706,0.9159367196920413
1120.196062,0.8952967960332495
1120.315064,0.8764373978908895
1120.434066,0.8910096687490532
1120.553068,0.8902259251383203
1120.67207,0.8996765222381224
1120.791072,0.8998564755373002
1120.910074,0.8976545256622642
1121.029076,0.8845289814554335
1121.148078,0.8857239019702672
1121.26708,0.9043037214153031
1121.386082,0.8821351530182643
1121.505084,0.8867608054057975
1121.624086,0.8812710840312644
1121.743088,0.8850067560929615
1121.86209,0.8681419854428708
1121.981092,0.8780251860959182
1122.100094,0.8844051560660091
1122.219096,0.8863086726986807
1122.338098,0.8865657394866461
1122.4571,0.8849182598422386
1122.576102,0.8697582321792955
1122.695104,0.8769283402847486
1122.814106,0.8886782788713031
1122.933108,0.8749224719812851
1123.05211,0.8550545593294954
1123.171112,0.8636998209514649
1123.290114,0.8767266699594596
1123.409116,0.8798797751419561
1123.528118,0.865506841255701
1123.64712,0.8696451709582508
1123.766122,0.877393235491447
1123.885124,0.8682027575088492
1124.004126,0.8530731320961776
1124.123128,0.8717784137824924
1124.24213,0.8631558614295064
1124.361132,0.8585245522874744
1124.480134,0.8397340872995244
1124.599136,0.8284158635651393
1124.718138,0.8413058591914659
1124.83714,0.8320023613532435
1124.956142,0.8431081815272088
1125.075144,0.8451171687457247
1125.194146,0.8228758008174817
1125.313148,0.8330763369647249
1125.43215,0.8300245502620139
1125.551152,0.8285484207075984
1125.670154,0.833451305677992
1125.789156,0.8479869775253105
1125.908158,0.8309713178042768
1126.02716,0.8194105816928839
1126.146162,0.8201811897687284
1126.265164,0.809166964023145
1126.384166,0.8189272720400528
1126.503168,0.8211988452600507
1126.62217,0.8471394143999781
1126.741172,0.8312289588450942
1126.860174,0.8197056226064714
1126.979176,0.8193941936451311
1127.098178,0.8249438133475351
1127.21718,0.8161476473547861
1127.336182,0.8396501180893249
1127.455184,0.8185342812748025
1127.574186,0.8346523400954101
1127.693188,0.8105031915983762
1127.81219,0.8125157340346663
1127.931192,0.8048575288676326
1128.050194,0.8081318928960385
1128.169196,0.8057997632760513
1128.288198,0.809846949826979
1128.4072,0.7924863479029219
1128.526202,0.8091912393961945
1128.645204,0.7891254279381429
1128.764206,0.7974708473805522
1128.883208,0.7959968901437271
1129.00221,0.7826888843076432
1129.121212,0.784146040367493
1129.240214,0.779930863317037
1129.359216,0.7879583861287575
1129.478218,0.7815469923205427
1129.59722,0.7969845385029374
1129.716222,0.7909978731735154
1129.835224,0.7782402483243175
1129.954226,0.774118744881545
1130.073228,0.7744826662064515
1130.19223,0.7647777578323677
1130.311232,0.7629597510549515
1130.430234,0.7778590040151224
1130.549236,0.7603244719781459
1130.668238,0.7598076270843804
1130.78724,0.7519089796931737
1130.906242,0.7629826401908184
1131.025244,0.7278938877459462
1131.144246,0.746380317280259
1131.263248,0.7481662996373332
1131.38225,0.7176093060676079
1131.501252,0.725698964207711
1131.620254,0.7150663095206143
1131.739256,0.711777440501426
1131.858258,0.7135519747065024
1131.97726,0.716626854451316
1132.096262,0.7060212096097424
1132.215264,0.6978019191127585
1132.334266,0.6903890497994388
1132.453268,0.6869113736210852
1132.57227,0.6835127288147166
1132.691272,0.6915360473666978
1132.810274,0.6728788368121599
1132.929276,0.6618211008331254
1133.048278,0.6576515810367928
1133.16728,0.6432511757464718
1133.286282,0.6529400245122513
1133.405284,0.6267359245712895
1133.524286,0.6351716510526838
1133.643288,0.6269051661175042
1133.76229,0.6223640923636508
1133.881292,0.612657026269921
1134.000294,0.6117999065569385
1134.119296,0.60505857951135
1134.238298,0.5938609962808545
1134.3573,0.5835354937830834
1134.476302,0.5703871147422621
1134.595304,0.5716090501723895
1134.714306,0.5692816364003686
1134.833308,0.5725014561863694
1134.95231,0.5494596160576086
1135.071312,0.5526889019744154
1135.190314,0.5474851176693579
1135.309316,0.5481973111477885
1135.428318,0.5386657663233647
1135.54732,0.5346141538706174
1135.666322,0.5261441786009101
1135.785324,0.5238708995085921
1135.904326,0.5132768041972908
1136.023328,0.5055339912264555
1136.14233,0.49311148233802604
1136.261332,0.4837340532690492
1136.380334,0.4785474064288412
1136.499336,0.46586005552069903
1136.618338,0.46508271848506383
1136.73734,0.46488742475785366
1136.856342,0.4563523821620025
1136.975344,0.43614958919177743
1137.094346,0.4403303668739871
1137.213348,0.439156252934055
1137.33235,0.4217890379558691
1137.451352,0.38859795676164827
1137.570354,0.38614203920086493
1137.689356,0.39684480266628214
1137.808358,0.3876393042317084
1137.92736,0.3759797475281318
1138.046362,0.36520369959017424
1138.165364,0.3582945018108872
1138.284366,0.3607031348835253
1138.403368,0.3380707790324241
1138.52237,0.34321438428304124
1138.641372,0.3399012991954776
1138.760374,0.32462000373482214
1138.879376,0.313611600437197
1138.998378,0.3047693554763081
1139.11738,0.29349343732942673
1139.236382,0.292468005850656
1139.355384,0.2794868600040436
1139.474386,0.2747207916982947
1139.593388,0.265298412937286
1139.71239,0.26216007198693797
1139.831392,0.26521883535063967
1139.950394,0.24882635382318666
1140.069396,0.2437529662371922
1140.188398,0.23995592940041735
1140.3074,0.22935138939250801
1140.426402,0.2190840133778749
1140.545404,0.21341855382695513
1140.664406,0.20423172968287914
1140.783408,0.19926892193979057
1140.90241,0.19390246579031
1141.021412,0.1905577463316947
1141.140414,0.1895883758213142
1141.259416,0.18284801323341038
1141.378418,0.17935288307511235
1141.49742,0.17213090776415474
1141.616422,0.16485318319593867
1141.735424,0.16084726964221238
1141.854426,0.15769381591782802
1141.973428,0.14640185599116576
1142.09243,0.1432448321184494
1142.211432,0.14091477555958973
1142.330434,0.13374771198587568
1142.449436,0.13354724080886796
1142.568438,0.12984679805188715
1142.68744,0.1244439332313525
1142.806442,0.12353880027360042
1142.925444,0.12234626704753253
1143.044446,0.11718516363470523
1143.163448,0.11471551478013033
1143.28245,0.11529052869086265
1143.401452,0.11150342177364249
1143.520454,0.11383559734596592
1143.639456,0.10751767783040558
1143.758458,0.10492599361953311
1143.87746,0.09967902552740089
1143.996462,0.10015863499179714
1144.115464,0.09888477456303976
1144.234466,0.0916480116469962
1144.353468,0.09058197836616612
1144.47247,0.09147404574480872
1144.591472,0.08794883975353733
1144.710474,0.08618147772341436
1144.829476,0.08117077584353663
1144.948478,0.08393605668180469
1145.06748,0.08189642007552617
1145.186482,0.08229046784997593
1145.305484,0.07950781184086615
1145.424486,0.07727382473067716
1145.543488,0.07542624406545889
1145.66249,0.07547151339133784
1145.781492,0.07599406757243077
1145.900494,0.07193444937515645
1146.019496,0.0712756873924866
1146.138498,0.07172614166413845
1146.2575,0.06910003788121862
1146.376502,0.0688241897936662
1146.495504,0.06475787268012546
1146.614506,0.06456389018132015
1146.733508,0.0646478778186919
1146.85251,0.0641776666694377
1146.971512,0.0614826658497615
1147.090514,0.0611393251721633
1147.209516,0.05884196430315252
1147.328518,0.058273956540707016
1147.44752,0.05531008600576456
1147.566522,0.05820989043133239
1147.685524,0.05555398657194273
1147.804526,0.05505624389460182
1147.923528,0.05427996982116802
1148.04253,0.05171021162743495
1148.161532,0.050282408231348316
1148.280534,0.05018194391269237
1148.399536,0.050403230940359485
1148.518538,0.050473844881901445
1148.63754,0.0476105930231748
1148.756542,0.044851421340429694
1148.875544,0.04128318519722833
1148.994546,0.040954237261779415
1149.113548,0.03858082066337404
1149.23255,0.03728366440014422
1149.351552,0.03523554164374115
1149.470554,0.03443437294385922
1149.589556,0.031580987526923544
1149.708558,0.029983741326932743
1149.82756,0.026678427472042653
1149.946562,0.02463960922050523
1150.065564,0.022861522998000663
1150.184566,0.02219695858866314
1150.303568,0.018193334286119207
1150.42257,0.01512963311982996
1150.541572,0.00957787047817291
1150.660574,0.0059076922857750494
1150.779576,0.006928582722803436
1150.898578,0.011201584919759158
1151.01758,0.011870487515190997
1151.136582,0.013057403344222498
1151.255584,0.011782970121306635
1151.374586,0.009617220359267055
1151.493588,0.008052279982607016
1151.61259,0.010822802803155476
1151.731592,0.012729921919674675
1151.850594,0.014370180759803465
1151.969596,0.015598196194029487
1152.088598,0.01793860831096835
1152.2076,0.021177838454278848
1152.326602,0.023496589406569006
1152.445604,0.021737856482744504
1152.564606,0.02040041571812788
1152.683608,0.015194830616404415
1152.80261,0.011303984554223948
1152.921612,0.007994511781813513
1153.040614,0.00612118239084727
1153.159616,0.003993449041695001
1153.278618,0.0031571044018418783
1153.39762,0.0027081216567407785
1153.516622,0.0017507692783648452
1153.635624,0.0025397236578308673
1153.754626,0.009642257666596321
1153.873628,0.01626239323937182
1153.99263,0.020371875119203374
1154.111632,0.020965018834113513
1154.230634,0.027100584041007996
1154.349636,0.02958759776146396
1154.468638,0.03294222531158702
1154.58764,0.03469013244668945
1154.706642,0.034662391438614854
1154.825644,0.03250049366725878
1154.944646,0.03194626520447354
1155.063648,0.028670114654049495
1155.18265,0.02829981532422491
1155.301652,0.0246938760323958
1155.420654,0.023272101414692086
1155.539656,0.019948526460564667
1155.658658,0.019942542800220432
1155.77766,0.018017712088225866
1155.896662,0.016665742729312427
1156.015664,0.013806717912729078
1156.134666,0.013339843102441431
1156.253668,0.011656398759620865
1156.37267,0.012449186494668292
1156.491672,0.011534646888561173
1156.610674,0.01160522327371063
1156.729676,0.011670394834097564
1156.848678,0.012024608748823612
1156.96768,0.012384618746533757
1157.086682,0.012766892274345956
1157.205684,0.012476604854093194
1157.324686,0.01322693497541076
1157.443688,0.012482844716355806
1157.56269,0.012415619027605457
1157.681692,0.010594714863376486
1157.800694,0.010036769293679809
1157.919696,0.009047199650842833
1158.038698,0.008659485233791415
1158.1577,0.007880215718837963
1158.276702,0.0075871443260376965
1158.395704,0.006916122491474846
1158.514706,0.006959831602302459
1158.633708,0.006469865234340106
1158.75271,0.006594627345629733
1158.871712,0.005905329681413113
1158.990714,0.005920111475159976
1159.109716,0.005511050613703027
1159.228718,0.00538358914454528
1159.34772,0.005097525770556239
1159.466722,0.004860081848288116
1159.585724,0.004571563545936447
1159.704726,0.004683544893038376
1159.823728,0.004472981904655671
1159.94273,0.004536044056371079
1160.061732,0.004672317863119958
1160.180734,0.004585757382007865
1160.299736,0.004393188525196613
1160.418738,0.004496751642915766
1160.53774,0.004263776538649302
1160.656742,0.004680267558814052
1160.775744,0.004591722743249163
1160.894746,0.004694329443771519
1161.013748,0.004195679389377504
1161.13275,0.004527433755040503
1161.251752,0.004684013270946185
1161.370754,0.004552858506930703
1161.489756,0.0046849501672868825
1161.608758,0.00517560002340653
1161.72776,0.005188036381122512
1161.846762,0.005524845476631118
1161.965764,0.005680022982741255
1162.084766,0.0058635503328703376
1162.203768,0.005909464859333522
1162.32277,0.006266733706661809
1162.441772,0.006452420159656093
1162.560774,0.006573558266629059
1162.679776,0.00692650445974164
1162.798778,0.0074124074529823385
1162.91778,0.007858967833949789
1163.036782,0.008358301854256393
1163.155784,0.008639591304542237
1163.274786,0.009481620865089956
1163.393788,0.009949828143209952
1163.51279,0.010461012789841006
1163.631792,0.01093266699168384
1163.750794,0.011526575461068386
1163.869796,0.011774724928375923
1163.988798,0.012589401119601048
1164.1078,0.012752856413982657
1164.226802,0.01354144901321219
1164.345804,0.014580066374166766
1164.464806,0.015759687869236847
1164.583808,0.016754305650207215
1164.70281,0.017422374639493515
1164.821812,0.018698723864319207
1164.940814,0.019795512665942528
1165.059816,0.02078965025510483
1165.178818,0.02147641334013252
1165.29782,0.022214723260455337
1165.416822,0.022597861524288755
1165.535824,0.023477799651947722
1165.654826,0.0230267199589956
1165.773828,0.0239736492437003
1165.89283,0.02565799654014693
1166.011832,0.027797755470952944
1166.130834,0.027603850641337347
1166.249836,0.02932250409250097
1166.368838,0.02838200390450609
1166.48784,0.03088452591377023
1166.606842,0.03306433731313334
1166.725844,0.03267647104435532
1166.844846,0.033436739450172316
1166.963848,0.03358418524662613
1167.08285,0.03387086749471286
1167.201852,0.03402703238907492
1167.320854,0.03338662193852782
1167.439856,0.034183917296711934
1167.558858,0.032804158109361756
1167.67786,0.03197822744813633
1167.796862,0.03256230330578878
1167.915864,0.03495827750012597
1168.034866,0.03300157471558714
1168.153868,0.034919844536880955
1168.27287,0.03389458540225832
1168.391872,0.03473178559251459
1168.510874,0.03475263091684203
1168.629876,0.03532020850327748
1168.748878,0.034194174010331056
1168.86788,0.03534847597556143
1168.986882,0.03224152696588049
1169.105884,0.033490281055154364
1169.224886,0.0312886458388225
1169.343888,0.03098351469427269
1169.46289,0.028470124633169478
1169.581892,0.029328369179808654
1169.700894,0.029147095818990994
1169.819896,0.03120428043959861
1169.938898,0.029584639149620867
1170.0579,0.03091542588709566
1170.176902,0.0294989679793251
1170.295904,0.03037911236449243
1170.414906,0.030100906241184073
1170.533908,0.030188325566038177
1170.65291,0.029617200157956804
1170.771912,0.029783521744630535
1170.890914,0.02901913032791872
1171.009916,0.03033661136482374
1171.128918,0.02732372244729256
1171.24792,0.02893509675753833
1171.366922,0.027097874118102303
1171.485924,0.026863145164772798
1171.604926,0.026389211702015504
1171.723928,0.026984301715802485
1171.84293,0.025389997036112485
1171.961932,0.02589513929233181
1172.080934,0.024086590599425504
1172.199936,0.025170062165821516
1172.318938,0.023887499269418636
1172.43794,0.024009636701411485
1172.556942,0.023503639440843247
1172.675944,0.024316503567584285
1172.794946,0.022767982642472113
1172.913948,0.023049758196153326
1173.03295,0.022487402847586973
1173.151952,0.022261423197073516
1173.270954,0.02092522311623256
1173.389956,0.021899313274064212
1173.508958,0.020663219394713665
1173.62796,0.021292508111358938
1173.746962,0.020153042690080326
1173.865964,0.02158190601147078
1173.984966,0.019845063360167513
1174.103968,0.0204883263781793
1174.22297,0.019283605500424333
1174.341972,0.019688904997308253
1174.460974,0.018227934481039116
1174.579976,0.018271734062267297
1174.698978,0.01828818602519614
1174.81798,0.017737043025734034
1174.936982,0.016965048871925327
1175.055984,0.017328547378046295
1175.174986,0.016053955679345935
1175.293988,0.016939620374758158
1175.41299,0.01607483939320198
1175.531992,0.016291691908093903
1175.650994,0.014550935382120812
1175.769996,0.015048153294507118
1175.888998,0.013736482902883587
1176.008,0.01423288708854517
1176.127002,0.012622176151590333
1176.246004,0.012945591157002159
1176.365006,0.012406931135403159
1176.484008,0.011908533917016266
1176.60301,0.011219521801309477
1176.722012,0.011699607321577326
1176.841014,0.011017173459890436
1176.960016,0.01031661063204648
1177.079018,0.009332988542802489
1177.19802,0.009521527417821455
1177.317022,0.0083349313430489
1177.436024,0.007907844796535187
1177.555026,0.006830892093132986
1177.674028,0.006143872716910749
1177.79303,0.0052396530220901886
1177.912032,0.00466531464005568
1178.031034,0.003663633003452738
1178.150036,0.0037145416003017758
1178.269038,0.0031875585501238137
1178.38804,0.00274300841286706
1178.507042,0.002067531283716517
1178.626044,0.0019866608786667677
1178.745046,0.001578153162681842
1178.864048,0.0012215924310629625
1178.98305,0.0008773539984502567
1179.102052,0.0007036707470895499
1179.221054,0.0005658961370755434
1179.340056,0.0006407315420012636
1179.459058,0.0005745060096894868
1179.57806,0.0005036142298189361
1179.697062,0.0003466829099394801
1179.816064,0.0002613369466266687
1179.935066,0.00017857533517188183
1180.054068,0.00016074360144893073
1180.17307,0.00013013996927361605
1180.292072,9.87518914936905e-05
1180.411074,5.1858069695420995e-05
1180.530076,3.049340887998341e-05
1180.649078,1.4798274083116815e-05
1180.76808,1.563497759591267e-05
1180.887082,9.175258408555792e-06
1181.006084,9.674664467611878e-06
1181.125086,5.030455607111448e-06
1181.244088,2.6052028924878583e-06
1181.36309,1.1314619504138664e-06
1181.482092,1.672819553192425e-06
1181.601094,8.452908285595346e-06
1181.720096,1.62080909345575e-05
1181.839098,1.527947703912116e-05
1181.9581,4.697476572051064e-05
1182.077102,5.8027124090640736e-05
1182.196104,0.00012396639960573287
1182.315106,0.00018876645402351964
1182.434108,0.00024698078941716163
1182.55311,0.00035563700364296203
1182.672112,0.0006131505847959171
1182.791114,0.0007365009736990044
1182.910116,0.0010404520466769152
1183.029118,0.0012226923591443113
1183.14812,0.0011720510860469718
1183.267122,0.0013575142621819393
1183.386124,0.0025225121224994756
1183.505126,0.0033100234666365628
1183.624128,0.004411237573415062
1183.74313,0.004766704944985932
1183.862132,0.005713634173852799
1183.981134,0.008724675531080455
1184.100136,0.01039011921420362
1184.219138,0.009704166011051124
1184.33814,0.012013791469455547
1184.457142,0.01558728127736019
1184.576144,0.017476467801958162
1184.695146,0.017391042572462406
1184.814148,0.018319302382849127
1184.93315,0.020683892949162806
1185.052152,0.020420826337454786
1185.171154,0.02014095449128856
1185.290156,0.02132447083957913
1185.409158,0.021664073273237147
1185.52816,0.020714942069605172
1185.647162,0.020112776883928245
1185.766164,0.021023803146480603
1185.885166,0.020028480367615845
1186.004168,0.0196044244691258
1186.12317,0.01856272019746278
1186.242172,0.018424020569739668
1186.361174,0.01710131359504881
1186.480176,0.01622016593623158
1186.599178,0.01598347344897493
1186.71818,0.015210033046969225
1186.837182,0.014511700847046415
1186.956184,0.013432206306451389
1187.075186,0.012780943582650466
1187.194188,0.012541652175797672
1187.31319,0.011372012340825851
