nu,[0]HCFC-22-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
589.50879,0.9404084281999437
589.627793,0.9407611474912525
589.746795,0.9415319464701445
589.865797,0.941976454444508
589.9848,0.941307888530837
590.103802,0.9415809074043342
590.222804,0.9432527544239234
590.341807,0.9430084835949655
590.460809,0.9428057585647142
590.579812,0.9446838100657289
590.698814,0.9453859709570765
590.817816,0.9423175116486463
590.936819,0.9427095972816494
591.055821,0.9432584139574285
591.174823,0.9457348827506267
591.293826,0.9449776524207771
591.412828,0.9441379405949851
591.531831,0.9480680467793636
591.650833,0.9488723494591706
591.769835,0.9482775929717032
591.888838,0.9495272973113213
592.00784,0.9498900860271274
592.126843,0.9485156405212568
592.245845,0.9456639552942332
592.364847,0.946175697907943
592.48385,0.9562298174488194
592.602852,0.9568219069386118
592.721854,0.9591843414456754
592.840857,0.9591565255031066
592.959859,0.9587777334918801
593.078862,0.9595335480977166
593.197864,0.9581374838331015
593.316866,0.9582342606061134
593.435869,0.9548633860411754
593.554871,0.9546896167184039
593.673873,0.9501190371253592
593.792876,0.9440331470997256
593.911878,0.9401695947923078
594.030881,0.9344473443583842
594.149883,0.9248867327948928
594.268885,0.917904430491027
